radius,transport_cost,discount_rate,yield,breakeven_price
24 km,22,0.08,4.4406779661016955,109.40895691521933
24 km,22,0.08,4.576271186440678,106.81906189550912
24 km,22,0.08,4.711864406779661,104.37822558196932
24 km,22,0.08,4.847457627118644,102.07393955170443
24 km,22,0.08,4.983050847457627,99.89505684281451
24 km,22,0.08,5.118644067796611,97.83161162843531
24 km,22,0.08,5.254237288135593,95.87466681221764
24 km,22,0.08,5.389830508474576,94.01618462826248
24 km,22,0.08,5.525423728813559,92.24891629382658
24 km,22,0.08,5.661016949152542,90.56630752032176
24 km,22,0.08,5.796610169491526,88.96241728592827
24 km,22,0.08,5.932203389830509,87.43184774796417
24 km,22,0.08,6.067796610169491,85.96968355247898
24 km,22,0.08,6.203389830508475,84.57143910324446
24 km,22,0.08,6.338983050847458,83.23301259836222
24 km,22,0.08,6.47457627118644,81.95064584237558
24 km,22,0.08,6.610169491525424,80.72088900458326
24 km,22,0.08,6.745762711864407,79.5405696276067
24 km,22,0.08,6.88135593220339,78.40676529996914
24 km,22,0.08,7.016949152542373,77.3167794970712
24 km,22,0.08,7.1525423728813555,76.2681201701125
24 km,22,0.08,7.288135593220339,75.25848072508713
24 km,22,0.08,7.423728813559322,74.28572308627277
24 km,22,0.08,7.559322033898305,73.3478625824831
24 km,22,0.08,7.694915254237288,72.44305443124992
24 km,22,0.08,7.830508474576271,71.5695816272456
24 km,22,0.08,7.966101694915254,70.7258440676329
24 km,22,0.08,8.101694915254237,69.91034876942985
24 km,22,0.08,8.237288135593221,69.12170105306063
24 km,22,0.08,8.372881355932204,68.35859658256572
24 km,22,0.08,8.508474576271187,67.61981416690732
24 km,22,0.08,8.64406779661017,66.90420923879896
24 km,22,0.08,8.779661016949152,66.21070793781364
24 km,22,0.08,8.915254237288135,65.53830173343624
24 km,22,0.08,9.050847457627118,64.88604253143721
24 km,22,0.08,9.186440677966102,64.25303821363
24 km,22,0.08,9.322033898305085,63.63844856688631
24 km,22,0.08,9.457627118644067,63.04148156234313
24 km,22,0.08,9.593220338983052,62.46138995015452
24 km,22,0.08,9.728813559322035,61.89746813900257
24 km,22,0.08,9.864406779661017,61.34904933296816
24 km,22,0.08,10.0,60.815502901334696
24 km,22,0.09,2.0,219.80019073423028
24 km,22,0.09,2.135593220338983,207.24144846539028
24 km,22,0.09,2.2711864406779663,196.18225751223264
24 km,22,0.09,2.406779661016949,186.36917258196604
24 km,22,0.09,2.542372881355932,177.60281671092787
24 km,22,0.09,2.6779661016949152,169.72419307999476
24 km,22,0.09,2.8135593220338984,162.60495485927214
24 km,22,0.09,2.9491525423728815,156.14035923355848
24 km,22,0.09,3.084745762711864,150.2440797068087
24 km,22,0.09,3.2203389830508478,144.84432898231145
24 km,22,0.09,3.3559322033898304,139.88092175070292
24 km,22,0.09,3.4915254237288136,135.30302187688918
24 km,22,0.09,3.6271186440677967,131.06739489083728
24 km,22,0.09,3.7627118644067794,127.13703831819451
24 km,22,0.09,3.898305084745763,123.48009785495294
24 km,22,0.09,4.033898305084746,120.06900212873605
24 km,22,0.09,4.169491525423728,116.87976628715109
24 km,22,0.09,4.305084745762712,113.89142719149282
24 km,22,0.09,4.4406779661016955,111.08558208640905
24 km,22,0.09,4.576271186440678,108.44600928384881
24 km,22,0.09,4.711864406779661,105.9583543404287
24 km,22,0.09,4.847457627118644,103.60986890433279
24 km,22,0.09,4.983050847457627,101.38919219945295
24 km,22,0.09,5.118644067796611,99.28616724052706
24 km,22,0.09,5.254237288135593,97.29168550528767
24 km,22,0.09,5.389830508474576,95.39755505232444
24 km,22,0.09,5.525423728813559,93.59638805717537
24 km,22,0.09,5.661016949152542,91.88150451089574
24 km,22,0.09,5.796610169491526,90.24684943461747
24 km,22,0.09,5.932203389830509,88.6869214475405
24 km,22,0.09,6.067796610169491,87.19671091239994
24 km,22,0.09,6.203389830508475,85.77164619300322
24 km,22,0.09,6.338983050847458,84.40754680919567
24 km,22,0.09,6.47457627118644,83.10058247811303
24 km,22,0.09,6.610169491525424,81.84723719651072
24 km,22,0.09,6.745762711864407,80.6442776548723
24 km,22,0.09,6.88135593220339,79.48872538581077
24 km,22,0.09,7.016949152542373,78.37783214164054
24 km,22,0.09,7.1525423728813555,77.30905807260469
24 km,22,0.09,7.288135593220339,76.28005234102133
24 km,22,0.09,7.423728813559322,75.2886358599068
