radius,transport_cost,discount_rate,price,yield,npv,annualized_npv
Farmgate,0,0.05,130.0,3.3933333333333335,501.89030544641963,64.99709068612177
Farmgate,0,0.05,130.0,4.896666666666667,1824.8477176464537,236.32612805048757
Farmgate,0,0.05,130.0,6.4,3147.8051298464875,407.65516541485334
Farmgate,0,0.05,140.0,1.89,-693.1263165920222,-89.76302902762237
Farmgate,0,0.05,140.0,3.3933333333333335,731.5970503926306,94.74516505707938
Farmgate,0,0.05,140.0,4.896666666666667,2156.320417377283,279.253359141781
Farmgate,0,0.05,140.0,6.4,3581.0437843619347,463.76155322648265
Farmgate,0,0.06,20.0,1.89,-2156.328193387582,-292.9759088886195
Farmgate,0,0.06,20.0,3.3933333333333335,-1963.3996892492603,-266.7631069488329
Farmgate,0,0.06,20.0,4.896666666666667,-1770.4711851109387,-240.55030500904627
Farmgate,0,0.06,20.0,6.4,-1577.5426809726177,-214.33750306925975
Farmgate,0,0.06,30.0,1.89,-2035.0527367950895,-276.4984602191528
Farmgate,0,0.06,30.0,3.3933333333333335,-1745.6599805876074,-237.1792573094729
Farmgate,0,0.06,30.0,4.896666666666667,-1456.2672243801253,-197.86005439979303
Farmgate,0,0.06,30.0,6.4,-1166.874468172643,-158.54085149011314
Farmgate,0,0.06,40.0,1.89,-1913.7772802025968,-260.021011549686
Farmgate,0,0.06,40.0,3.3933333333333335,-1527.920271925954,-207.59540767011285
Farmgate,0,0.06,40.0,4.896666666666667,-1142.0632636493112,-155.1698037905397
Farmgate,0,0.06,40.0,6.4,-756.2062553726689,-102.7441999109666
Farmgate,0,0.06,50.0,1.89,-1792.5018236101048,-243.54356288021935
Farmgate,0,0.06,50.0,3.3933333333333335,-1310.180563264301,-178.01155803075287
Farmgate,0,0.06,50.0,4.896666666666667,-827.8593029184976,-112.47955318128643
Farmgate,0,0.06,50.0,6.4,-345.53804257269445,-46.94754833182002
Farmgate,0,0.06,60.0,1.89,-1671.226367017612,-227.06611421075257
Farmgate,0,0.06,60.0,3.3933333333333335,-1092.440854602648,-148.42770839139285
Farmgate,0,0.06,60.0,4.896666666666667,-513.6553421876835,-69.78930257203308
Farmgate,0,0.06,60.0,6.4,65.13017022728009,8.849103247326571
Farmgate,0,0.06,70.0,1.89,-1549.95091042512,-210.5886655412859
Farmgate,0,0.06,70.0,3.3933333333333335,-874.7011459409948,-118.84385875203284
Farmgate,0,0.06,70.0,4.896666666666667,-199.4513814568699,-27.099051962779818
Farmgate,0,0.06,70.0,6.4,475.7983830272545,64.64575482647314
Farmgate,0,0.06,80.0,1.89,-1428.675453832627,-194.11121687181912
Farmgate,0,0.06,80.0,3.3933333333333335,-656.9614372793415,-89.2600091126728
Farmgate,0,0.06,80.0,4.896666666666667,114.75257927394418,15.591198646473519
Farmgate,0,0.06,80.0,6.4,886.4665958272288,120.4424064056197
Farmgate,0,0.06,90.0,1.89,-1307.3999972401346,-177.6337682023524
Farmgate,0,0.06,90.0,3.3933333333333335,-439.22172861768837,-59.6761594733128
Farmgate,0,0.06,90.0,4.896666666666667,428.95654000475776,58.281449255726784
Farmgate,0,0.06,90.0,6.4,1297.1348086272033,176.23905798476628
Farmgate,0,0.06,100.0,1.89,-1186.124540647642,-161.15631953288568
Farmgate,0,0.06,100.0,3.3933333333333335,-221.48201995603517,-30.09230983395278
Farmgate,0,0.06,100.0,4.896666666666667,743.1605007355718,100.97169986498011
Farmgate,0,0.06,100.0,6.4,1707.8030214271778,232.0357095639129
Farmgate,0,0.06,110.0,1.89,-1064.84908405515,-144.67887086341898
Farmgate,0,0.06,110.0,3.3933333333333335,-3.74231129438202,-0.5084601945927665
Farmgate,0,0.06,110.0,4.896666666666667,1057.3644614663856,143.6619504742334
Farmgate,0,0.06,110.0,6.4,2118.4712342271523,287.8323611430595
Farmgate,0,0.06,120.0,1.89,-943.5736274626573,-128.20142219395225
Farmgate,0,0.06,120.0,3.3933333333333335,213.9973973672711,29.075389444767243
Farmgate,0,0.06,120.0,4.896666666666667,1371.5684221971994,186.3522010834867
Farmgate,0,0.06,120.0,6.4,2529.139447027127,343.6290127222061
Farmgate,0,0.06,130.0,1.89,-822.2981708701649,-111.72397352448552
Farmgate,0,0.06,130.0,3.3933333333333335,431.7371060289242,58.65923908412725
Farmgate,0,0.06,130.0,4.896666666666667,1685.772382928013,229.04245169273997
Farmgate,0,0.06,130.0,6.4,2939.807659827101,399.4256643013526
Farmgate,0,0.06,140.0,1.89,-701.0227142776724,-95.24652485501879
Farmgate,0,0.06,140.0,3.3933333333333335,649.4768146905774,88.24308872348728
Farmgate,0,0.06,140.0,4.896666666666667,1999.9763436588269,271.7327023019933
Farmgate,0,0.06,140.0,6.4,3350.4758726270757,455.2223158804992
