radius,transport_cost,discount_rate,price,yield,npv,annualized_npv
8 km,11,0.05,140.0,3.3933333333333335,-3681.3479302693568,-476.7513990094965
8 km,11,0.05,140.0,4.896666666666667,-2368.5671135477846,-306.74027731716427
8 km,11,0.05,140.0,6.4,-1055.7862968262116,-136.72915562483195
8 km,11,0.06,20.0,1.89,-6277.492719164133,-852.9101184961554
8 km,11,0.06,20.0,3.3933333333333335,-6190.674892301889,-841.1143576232515
8 km,11,0.06,20.0,4.896666666666667,-6103.857065439643,-829.3185967503473
8 km,11,0.06,20.0,6.4,-6017.039238577399,-817.5228358774435
8 km,11,0.06,30.0,1.89,-6156.217262571641,-836.4326698266888
8 km,11,0.06,30.0,3.3933333333333335,-5972.935183640235,-811.5305079838914
8 km,11,0.06,30.0,4.896666666666667,-5789.653104708831,-786.6283461410943
8 km,11,0.06,30.0,6.4,-5606.371025777424,-761.7261842982969
8 km,11,0.06,40.0,1.89,-6034.941805979149,-819.955221157222
8 km,11,0.06,40.0,3.3933333333333335,-5755.195474978582,-781.9466583445314
8 km,11,0.06,40.0,4.896666666666667,-5475.449143978017,-743.938095531841
8 km,11,0.06,40.0,6.4,-5195.702812977451,-705.9295327191504
8 km,11,0.06,50.0,1.89,-5913.666349386655,-803.4777724877553
8 km,11,0.06,50.0,3.3933333333333335,-5537.455766316929,-752.3628087051715
8 km,11,0.06,50.0,4.896666666666667,-5161.2451832472025,-701.2478449225877
8 km,11,0.06,50.0,6.4,-4785.034600177476,-650.1328811400039
8 km,11,0.06,60.0,1.89,-5792.390892794163,-787.0003238182885
8 km,11,0.06,60.0,3.3933333333333335,-5319.716057655275,-722.7789590658114
8 km,11,0.06,60.0,4.896666666666667,-4847.041222516388,-658.5575943133342
8 km,11,0.06,60.0,6.4,-4374.366387377501,-594.3362295608572
8 km,11,0.06,70.0,1.89,-5671.115436201671,-770.5228751488219
8 km,11,0.06,70.0,3.3933333333333335,-5101.976348993622,-693.1951094264514
8 km,11,0.06,70.0,4.896666666666667,-4532.837261785575,-615.867343704081
8 km,11,0.06,70.0,6.4,-3963.6981745775274,-538.5395779817107
8 km,11,0.06,80.0,1.89,-5549.839979609179,-754.0454264793552
8 km,11,0.06,80.0,3.3933333333333335,-4884.236640331969,-663.6112597870914
8 km,11,0.06,80.0,4.896666666666667,-4218.6333010547605,-573.1770930948277
8 km,11,0.06,80.0,6.4,-3553.029961777553,-482.74292640256414
8 km,11,0.06,90.0,1.89,-5428.564523016687,-737.5679778098886
8 km,11,0.06,90.0,3.3933333333333335,-4666.496931670317,-634.0274101477315
8 km,11,0.06,90.0,4.896666666666667,-3904.429340323947,-530.4868424855745
8 km,11,0.06,90.0,6.4,-3142.361748977578,-426.94627482341747
8 km,11,0.06,100.0,1.89,-5307.289066424193,-721.0905291404216
8 km,11,0.06,100.0,3.3933333333333335,-4448.7572230086635,-604.4435605083714
