ObjectID,FacilityID,FacilityRank,Name,IncidentCurbApproach,FacilityCurbApproach,IncidentID,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Minutes,Total_TimeAt1KPH,Total_TravelTime,Total_TruckMinutes,Total_TruckTravelTime,Total_WalkTime,Total_Kilometers,Total_Miles,Shape_Length
3233,1,1,F070801030605_76 - Go To Location 1,2,1,3233,,,,,,,,,29.09595119,,46.89808552,,0.503791127
3234,1,1,F070801030605_79 - Go To Location 1,2,1,3234,,,,,,,,,26.65859695,,42.42136313,,0.457692149
3235,1,1,F070801030605_80 - Go To Location 1,1,1,3235,,,,,,,,,30.07461563,,34.28710867,,0.386492998
3236,1,1,F070801030605_83 - Go To Location 1,1,1,3236,,,,,,,,,26.86398981,,32.62363516,,0.364500353
3237,1,1,F070801030605_85 - Go To Location 1,2,1,3237,,,,,,,,,25.66289526,,31.81572857,,0.356043183
3238,1,1,F070801030605_88 - Go To Location 1,1,1,3238,,,,,,,,,23.48727341,,39.87480353,,0.431371916
3239,1,1,F070801030605_89 - Go To Location 1,1,1,3239,,,,,,,,,26.58700862,,44.57292868,,0.47429837
3240,1,1,F070801030605_90 - Go To Location 1,1,1,3240,,,,,,,,,25.95452773,,43.47022606,,0.464361656
3241,1,1,F070801030605_93 - Go To Location 1,1,1,3241,,,,,,,,,26.04736014,,43.63207529,,0.465820118
3242,1,1,F070801030605_95 - Go To Location 1,2,1,3242,,,,,,,,,26.47575779,,41.19045698,,0.449056755
3243,1,1,F070801030605_102 - Go To Location 1,1,1,3243,,,,,,,,,23.84759835,,40.50301421,,0.437032571
3244,1,1,F070801030605_104 - Go To Location 1,1,1,3244,,,,,,,,,23.78731766,,40.39791749,,0.436085565
3245,1,1,F070801030605_136 - Go To Location 1,1,1,3245,,,,,,,,,30.94937409,,48.07440497,,0.51989583
3246,1,1,F070801030605_137 - Go To Location 1,2,1,3246,,,,,,,,,28.76107498,,43.23321463,,0.466087339
3247,1,1,F070801030605_144 - Go To Location 1,1,1,3247,,,,,,,,,27.18372844,,44.89563339,,0.481354498
3248,1,1,F070801030605_145 - Go To Location 1,2,1,3248,,,,,,,,,29.55339378,,47.0458449,,0.508987884
3249,1,1,F070801030605_146 - Go To Location 1,2,1,3249,,,,,,,,,29.70371911,,47.26760298,,0.51165207
3250,1,1,F070801030605_147 - Go To Location 1,2,1,3250,,,,,,,,,29.51146798,,46.98399647,,0.508244857
3251,1,1,F070801030605_148 - Go To Location 1,1,1,3251,,,,,,,,,29.79263016,,43.71028067,,0.471989349
3252,1,1,F070801030605_149 - Go To Location 1,2,1,3252,,,,,,,,,30.95023492,,47.67388674,,0.511045969
3253,1,1,F070801030605_158 - Go To Location 1,2,1,3253,,,,,,,,,31.74159089,,48.26566351,,0.516555868
3254,1,1,F070801030605_163 - Go To Location 1,1,1,3254,,,,,,,,,29.12936357,,45.32892157,,0.487339766
3255,1,1,F070801030605_171 - Go To Location 1,1,1,3255,,,,,,,,,27.87703408,,33.24343553,,0.375293182
3256,1,1,F070801030605_174 - Go To Location 1,2,1,3256,,,,,,,,,30.15823272,,45.64800955,,0.491750053
3257,1,1,F070801030605_177 - Go To Location 1,1,1,3257,,,,,,,,,27.06259063,,44.16210486,,0.474844163
3258,1,1,F070801030605_187 - Go To Location 1,2,1,3258,,,,,,,,,25.42188053,,31.81894675,,0.354836719
3259,1,1,F070801030605_191 - Go To Location 1,2,1,3259,,,,,,,,,28.7820982,,47.24642421,,0.503233696
3260,1,1,F070801030605_195 - Go To Location 1,1,1,3260,,,,,,,,,30.53917881,,47.19677146,,0.506981993
3261,1,1,F070801030605_196 - Go To Location 1,2,1,3261,,,,,,,,,30.60821271,,47.25222852,,0.507503399
3262,1,1,F070801030605_207 - Go To Location 1,1,1,3262,,,,,,,,,27.92430439,,45.74636196,,0.489960127
3263,1,1,F070801030605_212 - Go To Location 1,1,1,3263,,,,,,,,,29.90644456,,48.52525773,,0.517583349
3264,1,1,F070801030605_213 - Go To Location 1,1,1,3264,,,,,,,,,30.1190217,,48.7817622,,0.520666757
3265,1,1,F070801030605_216 - Go To Location 1,1,1,3265,,,,,,,,,31.22599136,,48.62124182,,0.51788234
3266,1,1,F070801030605_231 - Go To Location 1,1,1,3266,,,,,,,,,29.47900018,,46.93610038,,0.507669461
3267,1,1,F070801030605_233 - Go To Location 1,2,1,3267,,,,,,,,,31.07417427,,50.59026382,,0.533634784
3268,1,1,F070801030605_246 - Go To Location 1,2,1,3268,,,,,,,,,26.37490512,,41.45781116,,0.449827877
3269,1,1,F070801030605_251 - Go To Location 1,2,1,3269,,,,,,,,,29.80047837,,48.7442661,,0.516930547
3270,1,1,F070801030605_252 - Go To Location 1,2,1,3270,,,,,,,,,29.91789284,,48.91509686,,0.518482668
3271,1,1,F070801030605_253 - Go To Location 1,1,1,3271,,,,,,,,,29.6703765,,48.24035544,,0.514159032
3272,1,1,F070801030605_257 - Go To Location 1,1,1,3272,,,,,,,,,31.087795,,47.79335818,,0.512709994
3273,1,1,F070801030605_259 - Go To Location 1,2,1,3273,,,,,,,,,28.57398948,,46.36830743,,0.497432059
3274,1,1,F070801030605_260 - Go To Location 1,2,1,3274,,,,,,,,,28.33816471,,46.1131069,,0.494366069
3275,1,1,F070801030605_269 - Go To Location 1,2,1,3275,,,,,,,,,32.39957535,,50.66236044,,0.535292255
3276,1,1,F070801030605_274 - Go To Location 1,1,1,3276,,,,,,,,,30.38329926,,46.40962498,,0.496863252
3277,1,1,F070801030605_275 - Go To Location 1,1,1,3277,,,,,,,,,30.76016959,,46.50913476,,0.497997605
3278,1,1,F070801030605_276 - Go To Location 1,1,1,3278,,,,,,,,,28.76184118,,46.57159334,,0.499874349
3279,1,1,F070801030605_277 - Go To Location 1,1,1,3279,,,,,,,,,28.40868755,,46.18942401,,0.495282937
3280,1,1,F070801030605_279 - Go To Location 1,1,1,3280,,,,,,,,,27.79562285,,44.8586228,,0.481306045
3281,1,1,F070801030605_280 - Go To Location 1,1,1,3281,,,,,,,,,27.52129619,,44.1160958,,0.473639135
3282,1,1,F070801030605_287 - Go To Location 1,2,1,3282,,,,,,,,,26.78237625,,41.73625113,,0.453171358
3283,1,1,F070801030605_294 - Go To Location 1,2,1,3283,,,,,,,,,25.77505401,,43.04031683,,0.461857282
3284,1,1,F070801030605_304 - Go To Location 1,2,1,3284,,,,,,,,,34.05299591,,54.96009435,,0.573693523
3285,1,1,F070801030605_308 - Go To Location 1,1,1,3285,,,,,,,,,36.16946805,,59.41784866,,0.618390724
3286,1,1,F070801030605_310 - Go To Location 1,1,1,3286,,,,,,,,,35.93203819,,59.23798659,,0.616268288
3287,1,1,F070801030606_1 - Go To Location 1,2,1,3287,,,,,,,,,26.97477948,,43.08083288,,0.476782753
3288,1,1,F070801030606_6 - Go To Location 1,2,1,3288,,,,,,,,,31.67280586,,49.01800175,,0.528251952
3289,1,1,F070801030606_7 - Go To Location 1,2,1,3289,,,,,,,,,30.83893467,,48.42106402,,0.522618816
3290,1,1,F070801030606_9 - Go To Location 1,2,1,3290,,,,,,,,,31.67280586,,49.01800175,,0.528251952
3291,1,1,F070801030606_12 - Go To Location 1,1,1,3291,,,,,,,,,29.14365261,,43.41563534,,0.476889233
3292,1,1,F070801030606_13 - Go To Location 1,1,1,3292,,,,,,,,,29.84652063,,44.12035352,,0.483861168
3293,1,1,F070801030606_15 - Go To Location 1,1,1,3293,,,,,,,,,31.27209759,,47.84595038,,0.512792709
3294,1,1,F070801030606_17 - Go To Location 1,2,1,3294,,,,,,,,,31.89895905,,49.0977204,,0.529176399
3295,1,1,F070801030606_29 - Go To Location 1,2,1,3295,,,,,,,,,31.8469468,,49.08124828,,0.529014291
3296,1,1,F070801030606_31 - Go To Location 1,2,1,3296,,,,,,,,,32.02516656,,49.68637693,,0.534010933
3297,1,1,F070801030606_32 - Go To Location 1,1,1,3297,,,,,,,,,31.66061559,,48.33462959,,0.516994948
3298,1,1,F070801030606_34 - Go To Location 1,1,1,3298,,,,,,,,,27.62199043,,42.58973283,,0.465858595
3299,1,1,F070801030606_35 - Go To Location 1,2,1,3299,,,,,,,,,25.88898504,,40.8960247,,0.445520882
3300,1,1,F070801030606_37 - Go To Location 1,2,1,3300,,,,,,,,,28.22146317,,42.24153067,,0.460432638
3301,1,1,F070801030606_39 - Go To Location 1,2,1,3301,,,,,,,,,27.81908332,,42.79079015,,0.468272995
3302,1,1,F070801030606_40 - Go To Location 1,2,1,3302,,,,,,,,,27.61596033,,42.58358144,,0.465784726
3303,1,1,F070801030606_46 - Go To Location 1,1,1,3303,,,,,,,,,25.54895098,,40.10715959,,0.440547309
3304,1,1,F070801030606_49 - Go To Location 1,1,1,3304,,,,,,,,,26.78400352,,41.0504557,,0.451538718
3305,1,1,F070801030606_50 - Go To Location 1,1,1,3305,,,,,,,,,26.26033136,,40.77496114,,0.448564167
3306,1,1,F070801030606_53 - Go To Location 1,1,1,3306,,,,,,,,,26.79884306,,41.28051337,,0.45463359
3307,1,1,F070801030606_56 - Go To Location 1,1,1,3307,,,,,,,,,32.00750173,,49.66753339,,0.533841285
3308,1,1,F070801030606_57 - Go To Location 1,1,1,3308,,,,,,,,,29.37260137,,46.3694426,,0.506319212
3309,1,1,F070801030606_60 - Go To Location 1,2,1,3309,,,,,,,,,28.1984102,,44.40830282,,0.491258184
3310,1,1,F070801030606_61 - Go To Location 1,1,1,3310,,,,,,,,,29.92087648,,46.37144963,,0.509968531
3311,1,1,F070801030606_62 - Go To Location 1,1,1,3311,,,,,,,,,28.36272324,,44.56255723,,0.493109922
3312,1,1,F070801030606_63 - Go To Location 1,2,1,3312,,,,,,,,,29.64928854,,46.10890503,,0.506816114
3313,1,1,F070801030606_67 - Go To Location 1,1,1,3313,,,,,,,,,29.10533224,,45.58306139,,0.500502245
3314,1,1,F070801030606_69 - Go To Location 1,2,1,3314,,,,,,,,,29.12597667,,45.60301841,,0.50074187
3315,1,1,F070801030606_70 - Go To Location 1,1,1,3315,,,,,,,,,28.22389171,,44.45822073,,0.489226321
3316,1,1,F070801030606_72 - Go To Location 1,1,1,3316,,,,,,,,,28.13207491,,44.36000294,,0.490549862
3317,1,1,F070801030606_74 - Go To Location 1,1,1,3317,,,,,,,,,28.11025139,,44.35309304,,0.490487526
3318,1,1,F070801030606_77 - Go To Location 1,2,1,3318,,,,,,,,,30.17130306,,46.6135375,,0.512875311
3319,1,1,F070801030606_78 - Go To Location 1,1,1,3319,,,,,,,,,30.28607784,,46.28209571,,0.510389
3320,1,1,F070801030606_83 - Go To Location 1,2,1,3320,,,,,,,,,28.16271272,,44.38114478,,0.490779923
3321,1,1,F070801030606_91 - Go To Location 1,1,1,3321,,,,,,,,,26.43048874,,42.43605737,,0.470870879
3322,1,1,F070801030606_92 - Go To Location 1,2,1,3322,,,,,,,,,26.98753931,,42.0872338,,0.468181872
3323,1,1,F070801030606_94 - Go To Location 1,2,1,3323,,,,,,,,,30.66540767,,46.78192698,,0.514888399
3324,1,1,F070801030606_131 - Go To Location 1,1,1,3324,,,,,,,,,28.08940541,,44.50095117,,0.489498785
3325,1,1,F070801030606_132 - Go To Location 1,1,1,3325,,,,,,,,,28.81961878,,45.39382,,0.498231796
3326,1,1,F070801030606_271 - Go To Location 1,1,1,3326,,,,,,,,,27.61577668,,43.33467032,,0.479693751
3327,1,1,F070801030606_337 - Go To Location 1,2,1,3327,,,,,,,,,30.25800849,,44.5331607,,0.48695052
3328,1,1,F070801030606_339 - Go To Location 1,1,1,3328,,,,,,,,,30.24053475,,44.51563814,,0.486792762
3329,1,1,F070801030606_344 - Go To Location 1,1,1,3329,,,,,,,,,29.41756867,,46.0808171,,0.503886915
3330,1,1,F070801030606_345 - Go To Location 1,2,1,3330,,,,,,,,,29.01740538,,45.55863787,,0.500210922
3331,1,1,F070801030606_346 - Go To Location 1,1,1,3331,,,,,,,,,29.68881669,,46.14630802,,0.507252787
3332,1,1,F070801030606_347 - Go To Location 1,2,1,3332,,,,,,,,,29.70237449,,46.15939773,,0.50740912
3333,1,1,F070801030606_357 - Go To Location 1,2,1,3333,,,,,,,,,27.58349893,,43.78405921,,0.483764445
3334,1,1,F070801030606_359 - Go To Location 1,2,1,3334,,,,,,,,,28.2177054,,43.99756552,,0.485476845
3335,1,1,F070801030606_382 - Go To Location 1,1,1,3335,,,,,,,,,27.50552078,,42.32151724,,0.462466539
3336,1,1,F070801030606_409 - Go To Location 1,1,1,3336,,,,,,,,,29.14375226,,43.27136576,,0.476106838
3337,1,1,F070801030606_416 - Go To Location 1,2,1,3337,,,,,,,,,27.87358918,,43.85309531,,0.48390207
3338,1,1,F070801030606_417 - Go To Location 1,1,1,3338,,,,,,,,,28.0237831,,44.24436624,,0.489290202
3339,1,1,F070801030606_422 - Go To Location 1,1,1,3339,,,,,,,,,26.79887605,,42.5382934,,0.473540807
3340,1,1,F070801030606_429 - Go To Location 1,2,1,3340,,,,,,,,,26.77607417,,42.51397012,,0.473248895
3341,1,1,F070801030606_442 - Go To Location 1,1,1,3341,,,,,,,,,30.15164504,,46.59316879,,0.512586566
3342,1,1,F070801030606_443 - Go To Location 1,2,1,3342,,,,,,,,,30.09479105,,46.53827528,,0.511931399
3343,1,1,F070801030606_450 - Go To Location 1,2,1,3343,,,,,,,,,31.89895905,,49.0977204,,0.529176399
3344,1,1,F070801030606_492 - Go To Location 1,2,1,3344,,,,,,,,,26.31590845,,42.02310111,,0.467358085
3345,1,1,F070801030606_498 - Go To Location 1,2,1,3345,,,,,,,,,28.94359293,,42.86173633,,0.472270436
3346,1,1,F070801030606_499 - Go To Location 1,1,1,3346,,,,,,,,,28.11632941,,42.51733858,,0.46948098
3347,1,1,F070801030607_1 - Go To Location 1,2,1,3347,,,,,,,,,31.7032879,,51.38314559,,0.547154631
3348,1,1,F070801030607_2 - Go To Location 1,2,1,3348,,,,,,,,,31.97238341,,51.75419519,,0.551615087
3349,1,1,F070801030607_14 - Go To Location 1,2,1,3349,,,,,,,,,32.1354015,,50.96664154,,0.543848809
3350,1,1,F070801030607_16 - Go To Location 1,2,1,3350,,,,,,,,,30.43458509,,47.91618659,,0.519107114
3351,1,1,F070801030607_17 - Go To Location 1,2,1,3351,,,,,,,,,30.93205447,,49.76309925,,0.532460509
3352,1,1,F070801030607_19 - Go To Location 1,2,1,3352,,,,,,,,,31.55771149,,48.56401373,,0.524061945
3353,1,1,F070801030607_27 - Go To Location 1,1,1,3353,,,,,,,,,32.75787052,,52.83730605,,0.564635661
3354,1,1,F070801030607_31 - Go To Location 1,1,1,3354,,,,,,,,,35.02625329,,54.65696171,,0.582328682
3355,1,1,F070801030607_42 - Go To Location 1,1,1,3355,,,,,,,,,33.50348013,,51.32764398,,0.554964937
3356,1,1,F070801030607_43 - Go To Location 1,1,1,3356,,,,,,,,,32.8734473,,50.7801964,,0.548386931
3357,1,1,F070801030607_45 - Go To Location 1,1,1,3357,,,,,,,,,32.1391148,,50.19976039,,0.541412678
3358,1,1,F070801030607_48 - Go To Location 1,1,1,3358,,,,,,,,,31.30497786,,48.87929158,,0.530411714
3359,1,1,F070801030607_50 - Go To Location 1,2,1,3359,,,,,,,,,31.39350531,,48.98700965,,0.531705789
3360,1,1,F070801030607_59 - Go To Location 1,2,1,3360,,,,,,,,,32.23364927,,50.52647452,,0.54374576
3361,1,1,F070801030607_60 - Go To Location 1,1,1,3361,,,,,,,,,33.03695027,,50.0002149,,0.540391216
3362,1,1,F070801030607_62 - Go To Location 1,2,1,3362,,,,,,,,,32.38987126,,52.32984246,,0.558535571
3363,1,1,F070801030607_71 - Go To Location 1,2,1,3363,,,,,,,,,32.55266635,,50.80843683,,0.543734976
3364,1,1,F070801030607_74 - Go To Location 1,2,1,3364,,,,,,,,,33.4382077,,53.78983465,,0.576085802
3365,1,1,F070801030607_77 - Go To Location 1,1,1,3365,,,,,,,,,32.91775894,,51.96239684,,0.558892774
3366,1,1,F070801030607_79 - Go To Location 1,1,1,3366,,,,,,,,,32.93272035,,51.97935407,,0.559096488
3367,1,1,F070801030607_82 - Go To Location 1,2,1,3367,,,,,,,,,33.66991767,,52.83186515,,0.568397714
3368,1,1,F070801030607_83 - Go To Location 1,1,1,3368,,,,,,,,,33.50207176,,52.63610837,,0.5661673
3369,1,1,F070801030607_90 - Go To Location 1,2,1,3369,,,,,,,,,34.9803334,,51.67714606,,0.559536011
3370,1,1,F070801030607_91 - Go To Location 1,2,1,3370,,,,,,,,,33.77324286,,52.95241445,,0.569774756
3371,1,1,F070801030607_101 - Go To Location 1,2,1,3371,,,,,,,,,33.95879959,,51.44326298,,0.555935336
3372,1,1,F070801030607_104 - Go To Location 1,2,1,3372,,,,,,,,,33.92348538,,51.43207978,,0.555840218
3373,1,1,F070801030607_106 - Go To Location 1,2,1,3373,,,,,,,,,32.2749588,,50.30165438,,0.542636938
3374,1,1,F070801030607_108 - Go To Location 1,1,1,3374,,,,,,,,,31.71289872,,50.55669512,,0.540157926
3375,1,1,F070801030607_110 - Go To Location 1,1,1,3375,,,,,,,,,31.27662452,,50.13338655,,0.536347001
3376,1,1,F070801030607_243 - Go To Location 1,2,1,3376,,,,,,,,,32.3754911,,51.58681865,,0.546810356
3377,1,1,F070801030607_246 - Go To Location 1,2,1,3377,,,,,,,,,30.29863801,,47.19836356,,0.514054649
3378,1,1,F070801030607_273 - Go To Location 1,2,1,3378,,,,,,,,,32.45281282,,49.58965994,,0.537950593
3379,1,1,F070801030607_274 - Go To Location 1,2,1,3379,,,,,,,,,32.41861011,,49.57483925,,0.537813345
3380,1,1,F070801030607_285 - Go To Location 1,2,1,3380,,,,,,,,,33.12628273,,50.02850244,,0.540729462
3381,1,1,F070801030607_288 - Go To Location 1,2,1,3381,,,,,,,,,32.43181672,,49.6053765,,0.536361694
3382,1,1,F070801030607_289 - Go To Location 1,1,1,3382,,,,,,,,,31.4977683,,49.45717891,,0.534119378
3383,1,1,F070801030607_291 - Go To Location 1,2,1,3383,,,,,,,,,32.35468601,,49.58095118,,0.536097573
3384,1,1,F070801030607_306 - Go To Location 1,2,1,3384,,,,,,,,,33.01473512,,51.0055802,,0.546247342
3385,1,1,F070801030607_307 - Go To Location 1,2,1,3385,,,,,,,,,32.54075144,,50.86338923,,0.544937891
3386,1,1,F070801030607_308 - Go To Location 1,2,1,3386,,,,,,,,,32.01263093,,51.06730442,,0.548135239
3387,1,1,F070801030607_317 - Go To Location 1,1,1,3387,,,,,,,,,30.94937409,,48.07440497,,0.51989583
3388,1,1,F070801030607_327 - Go To Location 1,2,1,3388,,,,,,,,,30.11128093,,47.86825298,,0.518867414
3389,1,1,F070801030607_333 - Go To Location 1,2,1,3389,,,,,,,,,30.84104764,,48.17844884,,0.520433448
3390,1,1,F070801030607_334 - Go To Location 1,2,1,3390,,,,,,,,,31.55326352,,48.68646552,,0.527615607
3391,1,1,F070801030607_336 - Go To Location 1,2,1,3391,,,,,,,,,33.1782066,,50.96025537,,0.550418702
3392,1,1,F070801030607_346 - Go To Location 1,2,1,3392,,,,,,,,,31.91947696,,49.62502694,,0.53936831
3393,1,1,F070801030607_355 - Go To Location 1,2,1,3393,,,,,,,,,32.46034435,,50.44070853,,0.544307689
3394,1,1,F070801030607_372 - Go To Location 1,1,1,3394,,,,,,,,,46.30806632,,63.81182224,,0.666730629
3395,1,1,F070802060407_2 - Go To Location 1,1,1,3395,,,,,,,,,23.8798121,,35.13474284,,0.389502466
3396,1,1,F070802060407_20 - Go To Location 1,2,1,3396,,,,,,,,,29.14747898,,38.23569036,,0.43288857
3397,1,1,F070802060407_23 - Go To Location 1,1,1,3397,,,,,,,,,30.2668127,,39.41066342,,0.445001933
3398,1,1,F070802060407_46 - Go To Location 1,2,1,3398,,,,,,,,,31.80583681,,51.33919585,,0.564565716
3399,1,1,F070802060407_93 - Go To Location 1,1,1,3399,,,,,,,,,31.5776577,,52.07623129,,0.570547725
3400,1,1,F070802060407_94 - Go To Location 1,1,1,3400,,,,,,,,,32.25262967,,52.49550318,,0.573296794
3401,1,1,F070802060407_96 - Go To Location 1,2,1,3401,,,,,,,,,31.50170226,,51.96419464,,0.569260578
3402,1,1,F070802060407_103 - Go To Location 1,2,1,3402,,,,,,,,,32.24881838,,38.99652406,,0.435296242
3403,1,1,F070802060407_104 - Go To Location 1,1,1,3403,,,,,,,,,30.37475329,,37.87208903,,0.424434482
3404,1,1,F070802060407_114 - Go To Location 1,2,1,3404,,,,,,,,,26.29401741,,44.79786081,,0.499499541
3405,1,1,F070802060407_117 - Go To Location 1,2,1,3405,,,,,,,,,30.63912553,,46.85681616,,0.52635932
3406,1,1,F070802060407_119 - Go To Location 1,1,1,3406,,,,,,,,,30.50263508,,44.92492752,,0.504343104
3407,1,1,F070802060407_120 - Go To Location 1,2,1,3407,,,,,,,,,27.02981558,,44.23042436,,0.498089489
3408,1,1,F070802060407_121 - Go To Location 1,1,1,3408,,,,,,,,,29.69216907,,46.30504368,,0.520489137
3409,1,1,F070802060407_125 - Go To Location 1,1,1,3409,,,,,,,,,26.79457866,,44.42716808,,0.502173765
3410,1,1,F070802060407_129 - Go To Location 1,2,1,3410,,,,,,,,,27.15599661,,38.26051197,,0.421102277
3411,1,1,F070802060407_130 - Go To Location 1,1,1,3411,,,,,,,,,29.58208266,,39.3551438,,0.438131041
3412,1,1,F070802060407_131 - Go To Location 1,2,1,3412,,,,,,,,,30.95592887,,41.56784964,,0.462531679
3413,1,1,F070802060407_136 - Go To Location 1,1,1,3413,,,,,,,,,29.71081863,,40.70449218,,0.452160524
3414,1,1,F070802060407_137 - Go To Location 1,1,1,3414,,,,,,,,,30.2732386,,41.11150758,,0.457049815
3415,1,1,F070802060407_142 - Go To Location 1,2,1,3415,,,,,,,,,23.82736505,,35.8102507,,0.400606257
3416,1,1,F070802060407_156 - Go To Location 1,2,1,3416,,,,,,,,,26.04345039,,37.34546328,,0.410110448
3417,1,1,F070802060407_163 - Go To Location 1,2,1,3417,,,,,,,,,25.56136181,,43.71702377,,0.489768354
3418,1,1,F070802060407_179 - Go To Location 1,1,1,3418,,,,,,,,,26.54334341,,37.76498687,,0.415150287
3419,1,1,F070802060407_184 - Go To Location 1,1,1,3419,,,,,,,,,27.39188114,,38.2014918,,0.420047469
3420,1,1,F070802060407_185 - Go To Location 1,1,1,3420,,,,,,,,,27.54236443,,37.96315695,,0.416498787
3421,1,1,F070802060407_194 - Go To Location 1,1,1,3421,,,,,,,,,31.18741282,,38.47443968,,0.429428147
3422,1,1,F070802060407_208 - Go To Location 1,2,1,3422,,,,,,,,,24.96353111,,42.83508475,,0.481828066
3423,1,1,F070802060407_242 - Go To Location 1,1,1,3423,,,,,,,,,31.58032468,,50.69060319,,0.560079525
3424,1,1,F070802060407_283 - Go To Location 1,1,1,3424,,,,,,,,,31.9468314,,41.7561317,,0.473209022
3425,1,1,F070802060407_308 - Go To Location 1,2,1,3425,,,,,,,,,29.05450663,,46.80533911,,0.519224043
3426,1,1,F070802060407_317 - Go To Location 1,2,1,3426,,,,,,,,,29.26835242,,47.57088796,,0.529261662
3427,1,1,F070802060407_318 - Go To Location 1,1,1,3427,,,,,,,,,30.24994531,,46.73823393,,0.524406676
3428,1,1,F070802060407_321 - Go To Location 1,2,1,3428,,,,,,,,,29.54851477,,47.79967917,,0.531977194
3429,1,1,F070802060407_326 - Go To Location 1,1,1,3429,,,,,,,,,30.59063554,,46.82837246,,0.526017783
3430,1,1,F070802060407_343 - Go To Location 1,1,1,3430,,,,,,,,,29.12686612,,39.264114,,0.437162772
3431,1,1,F070802060407_345 - Go To Location 1,1,1,3431,,,,,,,,,26.90205175,,37.98922813,,0.41773478
3432,1,1,F070802060601_2 - Go To Location 1,1,1,3432,,,,,,,,,10.71065856,,11.46138993,,0.115558666
3433,1,1,F070802060601_18 - Go To Location 1,1,1,3433,,,,,,,,,13.24790373,,17.86126014,,0.19127734
3434,1,1,F070802060601_24 - Go To Location 1,2,1,3434,,,,,,,,,14.20799468,,19.55964101,,0.213338708
3435,1,1,F070802060601_26 - Go To Location 1,1,1,3435,,,,,,,,,13.24369426,,18.13717756,,0.196230366
3436,1,1,F070802060601_29 - Go To Location 1,2,1,3436,,,,,,,,,17.24067337,,22.59626856,,0.243732257
3437,1,1,F070802060601_30 - Go To Location 1,2,1,3437,,,,,,,,,16.42388012,,21.76880925,,0.236282291
3438,1,1,F070802060601_33 - Go To Location 1,2,1,3438,,,,,,,,,15.66351093,,17.88485878,,0.192817946
3439,1,1,F070802060601_34 - Go To Location 1,1,1,3439,,,,,,,,,17.3149258,,19.74383139,,0.215163571
3440,1,1,F070802060601_36 - Go To Location 1,1,1,3440,,,,,,,,,16.83747948,,22.99580149,,0.252212563
3441,1,1,F070802060601_37 - Go To Location 1,2,1,3441,,,,,,,,,17.87964906,,24.16453254,,0.263838324
3442,1,1,F070802060601_38 - Go To Location 1,2,1,3442,,,,,,,,,17.85354006,,24.29293308,,0.263890784
3443,1,1,F070802060601_41 - Go To Location 1,2,1,3443,,,,,,,,,12.68650293,,16.07664043,,0.176214817
3444,1,1,F070802060601_42 - Go To Location 1,1,1,3444,,,,,,,,,16.04758084,,21.03147024,,0.226230723
3445,1,1,F070802060601_43 - Go To Location 1,2,1,3445,,,,,,,,,20.04764971,,26.56543334,,0.287810008
3446,1,1,F070802060601_45 - Go To Location 1,2,1,3446,,,,,,,,,17.56365561,,19.69265501,,0.219377908
3447,1,1,F070802060601_46 - Go To Location 1,1,1,3447,,,,,,,,,17.93898046,,24.40401673,,0.264890866
3448,1,1,F070802060601_48 - Go To Location 1,1,1,3448,,,,,,,,,15.81260264,,20.98882317,,0.225627525
3449,1,1,F070802060601_49 - Go To Location 1,1,1,3449,,,,,,,,,12.18095535,,16.58080499,,0.177528534
3450,1,1,F070802060601_50 - Go To Location 1,1,1,3450,,,,,,,,,14.19970207,,19.36676801,,0.209763261
3451,1,1,F070802060601_53 - Go To Location 1,1,1,3451,,,,,,,,,13.46547669,,15.25177753,,0.164786526
3452,1,1,F070802060601_54 - Go To Location 1,1,1,3452,,,,,,,,,15.76712474,,21.85962224,,0.241001652
3453,1,1,F070802060601_55 - Go To Location 1,1,1,3453,,,,,,,,,15.5491595,,21.53807294,,0.237134572
3454,1,1,F070802060601_56 - Go To Location 1,1,1,3454,,,,,,,,,18.52467431,,24.62242995,,0.26934403
3455,1,1,F070802060601_58 - Go To Location 1,1,1,3455,,,,,,,,,17.87824926,,24.11607125,,0.263255494
3456,1,1,F070802060601_59 - Go To Location 1,2,1,3456,,,,,,,,,14.84523657,,19.84972171,,0.21411138
3457,1,1,F070802060601_62 - Go To Location 1,1,1,3457,,,,,,,,,17.3083579,,22.54244466,,0.244336097
3458,1,1,F070802060601_63 - Go To Location 1,1,1,3458,,,,,,,,,17.96084635,,23.03362713,,0.247670897
3459,1,1,F070802060601_64 - Go To Location 1,1,1,3459,,,,,,,,,17.56275778,,22.79682369,,0.247394623
3460,1,1,F070802060601_65 - Go To Location 1,1,1,3460,,,,,,,,,16.32349505,,21.34162813,,0.229962027
3461,1,1,F070802060601_66 - Go To Location 1,2,1,3461,,,,,,,,,17.44106006,,20.97637269,,0.224255281
3462,1,1,F070802060601_68 - Go To Location 1,2,1,3462,,,,,,,,,13.67424996,,16.33336866,,0.183901627
3463,1,1,F070802060601_70 - Go To Location 1,2,1,3463,,,,,,,,,18.14929487,,23.19382657,,0.24911312
3464,1,1,F070802060601_72 - Go To Location 1,1,1,3464,,,,,,,,,19.27844235,,25.83319385,,0.279007557
3465,1,1,F070802060601_75 - Go To Location 1,2,1,3465,,,,,,,,,17.38291144,,19.52696024,,0.217386588
3466,1,1,F070802060601_77 - Go To Location 1,1,1,3466,,,,,,,,,14.05223926,,16.70758834,,0.18840026
