OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,SUM_cropAcres,SUM_pctWScropAcres,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,ReducedCostTon,MLRA,HUC12
1457,F070802060502_567,1424.032971,12494.73759,3.086200237,126.5342102,86,865.2470703,10.60286021,0.001394306,2.154191315,4308,2.046481758,754.1915843,991.78125,484.6274719,108c,070802060502
1458,F070802060502_575,3054.481317,27142.27385,6.704141617,274.869812,80,1748.440063,23.73347256,0.003121018,59.74143422,119483,56.75436139,20915.73089,2023.309814,35.65029526,108c,070802060502
1459,F070802060502_608,5634.425766,48627.47755,12.01098728,492.45047,88,3445.711914,29.61604881,0.003894594,6.237723947,12476,5.925837696,2183.853778,3938.162354,664.5747681,108c,070802060502
1460,F070802060502_613,5211.687606,45551.55414,11.25123405,461.3005981,77,2824.284668,36.82301706,0.00484233,82.94028766,165881,78.79327597,29037.74998,3285.585205,41.69880295,108c,070802060502
1461,F070802060502_618,2140.425176,18264.08373,4.511228561,184.9603729,78,1147.115234,16.13532257,0.00212184,25.57757187,51155,24.2986927,8954.816954,1332.075562,54.82087326,108c,070802060502
1462,F070802060502_63,3638.669556,31446.25515,7.767224789,318.4562073,81,2051.013428,21.68585277,0.002851751,46.63916349,93279,44.3072052,16328.57031,2369.469727,53.47820282,108c,070802060502
1463,F070802060502_94,1484.941241,12789.33985,3.158967018,129.5176544,85,875.3497314,13.39568138,0.00176157,18.60888577,37218,17.67844105,6515.050235,1004.867371,56.84140015,108c,070802060502
1464,F070802060503_252,1001.093426,8890.736922,2.19601202,90.03649139,42,300.678009,9.244070053,0.001215621,16.90141296,33803,16.05634308,5917.257153,390.7145081,24.3339653,108c,070802060503
1465,F070802060601_103,1001.024082,8364.034844,2.065916538,84.70257568,81,545.526001,3.696762383,0.000486135,4.254670233,8510,4.041936755,1489.578235,630.2285767,155.9224243,108c,070802060601
1466,F070802060601_107,8415.606348,72750.97143,17.96949005,736.7490845,88,5155.087402,55.3161134,0.007274225,99.27020078,198540,94.30669057,34754.92126,5891.836426,62.47527313,108c,070802060601
1467,F070802060601_118,3239.525577,28044.43858,6.926976204,284.006012,88,1987.21106,27.446944,0.00360935,45.8276782,91655,43.53629255,16044.46525,2271.217041,52.16836166,108c,070802060601
1468,F070802060601_120,7198.449911,63198.55815,15.61004353,640.0117798,82,4172.876953,53.41639686,0.007024407,58.66842389,117337,55.73500371,20540.06618,4812.888672,86.35307312,108c,070802060601
1469,F070802060601_155,4935.327835,42759.95124,10.5617075,433.0299988,88,3029.942627,40.5107733,0.005327281,75.17789841,150356,71.41900229,26320.10291,3462.972656,48.4881134,108c,070802060601
1470,F070802060601_175,3732.146136,32284.0704,7.97416544,326.9407959,88,2287.628662,29.96488024,0.003940466,58.85729199,117715,55.91442903,20606.18994,2614.569336,46.76018906,108c,070802060601
1471,F070802060601_181,5689.504708,49546.15425,12.23789978,501.7539063,88,3510.808594,42.46276798,0.005583973,60.01133054,120023,57.01076394,21010.22313,4012.5625,70.38254547,108c,070802060601
1472,F070802060601_184,2172.679822,18553.68808,4.582760811,187.8931885,91,1359.521851,15.32793248,0.002015666,21.82540041,43651,20.73412979,7641.165687,1547.415039,74.63130188,108c,070802060601
1473,F070802060601_186,4988.572902,44015.42387,10.87180996,445.7442017,87,3083.462646,38.85285906,0.00510926,49.43779811,98876,46.96590781,17308.38414,3529.206787,75.14401245,108c,070802060601
1474,F070802060601_190,2783.964215,23614.86861,5.832872391,239.1477661,86,1635.304077,14.85071009,0.00195291,22.80736351,45615,21.66699493,7984.955236,1874.451904,86.51185608,108c,070802060601
1475,F070802060601_196,3336.213008,28927.1912,7.145016193,292.9456787,89,2073.054932,19.08918354,0.002510281,41.99908406,83998,39.89912945,14704.05858,2366.000488,59.29955292,108c,070802060601
1476,F070802060601_199,3453.835493,29742.21506,7.346327305,301.1994324,90,2155.412354,27.6466316,0.00363561,7.575716347,15152,7.196930736,2652.290729,2456.611816,341.3415833,108c,070802060601
1477,F070802060601_24,4693.434904,41075.08694,10.14554691,415.9674377,83,2745.181885,33.37628037,0.004389075,62.39182541,124783,59.27223304,21843.64417,3161.149414,53.33272171,108c,070802060601
1478,F070802060601_258,5136.759533,44876.88602,11.08459091,454.4682312,84,3035.404297,32.47836781,0.004270997,59.26677561,118533,56.30343628,20749.55109,3489.872559,61.98329544,108c,070802060601
1479,F070802060601_327,3082.72995,26610.01033,6.572672367,269.4795532,74,1585.591431,17.37196184,0.002284462,29.62950194,59259,28.14802715,10373.4153,1855.071045,65.9041214,108c,070802060601
1480,F070802060601_328,5487.241081,48598.9384,12.00393772,492.161438,61,2387.103027,38.78825492,0.005100765,21.36592013,42732,20.29762442,7480.300012,2879.264404,141.8522797,108c,070802060601
1481,F070802060601_334,4053.275034,35748.78792,8.829950333,362.0279541,87,2504.350586,27.99263573,0.00368111,59.14706421,118294,56.18971252,20707.64039,2866.378418,51.01251221,108c,070802060601
1482,F070802060601_341,2463.6079,21439.58821,5.29557848,217.1187134,75,1294.768921,20.33415118,0.002673998,62.49812067,124996,59.37321568,21880.85939,1511.887695,25.46413612,108c,070802060601
1483,F070802060601_342,2401.609557,21172.49394,5.229606152,214.4138489,48,818.3286743,16.02281761,0.002107046,9.076449394,18153,8.622627258,3177.703826,1032.742554,119.7712173,108c,070802060601
1484,F070802060601_343,6335.825074,55311.56468,13.66195679,560.1402588,59,2627.740479,41.94637238,0.005516066,130.3451095,260690,123.8278531,45634.37927,3187.880859,25.74445724,108c,070802060601
1485,F070802060601_361,1061.310329,9178.965304,2.267204523,92.9553833,90,665.1976929,7.163455998,0.000942015,14.48612939,28973,13.76182254,5071.655637,758.1530762,55.09103775,108c,070802060601
1486,F070802060601_426,4211.387591,36637.01804,9.049343109,371.0230713,84,2478.072021,23.628244,0.003107181,37.79562643,75592,35.90584466,13232.41009,2849.095215,79.34906769,108c,070802060601
1487,F070802060601_427,6912.784481,60007.03581,14.82173824,607.6912842,87,4203.741211,40.44218218,0.005318261,51.96547323,103931,49.36719906,18193.33396,4811.432617,97.46213531,108c,070802060601
1488,F070802060601_43,7033.269956,61878.14035,15.28390026,626.6398926,83,4135.518066,47.32057856,0.006222789,15.71929882,31439,14.9333334,5503.393483,4762.158203,318.8945313,108c,070802060601
1489,F070802060601_431,1230.87074,10729.96911,2.65030241,108.6623993,39,336.9594421,7.813459262,0.001027492,4.131240688,8263,3.924678728,1446.365039,445.6218262,113.5435181,108c,070802060601
1490,F070802060601_439,1570.617887,13308.67247,3.287242174,134.7769318,90,964.4768677,7.6436553,0.001005162,12.1766479,24353,11.5678153,4263.096368,1099.253784,95.0269165,108c,070802060601
1491,F070802060601_45,7758.078817,67802.44524,16.74720383,686.635376,54,2948.177734,57.35383918,0.007542191,178.72883,357457,169.7923877,62573.72651,3634.812988,21.40739632,108c,070802060601
1492,F070802060601_46,4476.377406,38564.50241,9.525431633,390.5426941,88,2732.655762,33.24606287,0.004371951,40.67059684,81341,38.63706565,14238.94918,3123.198486,80.83425903,108c,070802060601
1493,F070802060601_49,5239.697444,45280.05458,11.18417358,458.5511169,84,3062.674072,40.51099846,0.00532731,81.25258207,162504,77.18995148,28446.8755,3521.225098,45.61766052,108c,070802060601
1494,F070802060601_50,3914.912075,34484.72778,8.517727852,349.2268372,86,2388.030273,34.53061627,0.004540873,48.4712055,96942,46.04764638,16969.97651,2737.25708,59.4440155,108c,070802060601
1495,F070802060601_59,7315.403281,63749.62848,15.7461586,645.5925293,85,4363.260742,45.95805907,0.006043614,77.65884399,155317,73.77590179,27188.693,5008.853516,67.89281464,108c,070802060601
1496,F070802060601_66,5521.089553,47327.78791,11.68996334,479.2884827,89,3391.726074,43.77198803,0.00575614,55.79818153,111597,53.00827181,19535.18146,3871.014648,73.02661133,108c,070802060601
1497,F070802060601_72,7820.049559,67959.65298,16.78603363,688.227356,88,4815.577148,61.80521918,0.00812756,77.24176745,154483,73.3796798,27042.67298,5503.804688,75.00447845,108c,070802060601
1498,F070802060601_75,2701.37418,23391.26755,5.777643204,236.8833771,82,1544.479614,22.40219954,0.002945952,54.28012292,108561,51.56611487,19003.70219,1781.363037,34.54522324,108c,070802060601
1499,F070802060601_99,7143.925308,61907.35099,15.29111576,626.93573,81,4037.771973,48.09594131,0.006324752,12.61346322,25226,11.98279023,4416.027415,4664.70752,389.283905,108c,070802060601
1500,F070802060602_101,2653.107985,22945.3791,5.667508602,232.3678589,91,1681.322998,19.17997153,0.00252222,25.10808135,50218,23.85267703,8790.446435,1913.690918,80.22960663,108c,070802060602
1501,F070802060602_111,6839.562813,60206.45569,14.87099457,609.7107544,55,2666.369385,36.78175276,0.004836904,19.66685073,39334,18.68350837,6885.448512,3276.080078,175.3460846,108c,070802060602
1502,F070802060602_113,8627.440702,75470.94006,18.64132309,764.2942505,66,4010.866699,54.61797205,0.007182417,123.983328,247968,117.7841602,43407.0922,4775.161133,40.54162216,108c,070802060602
1503,F070802060602_120,11503.47656,99685.22044,24.6222496,1009.512207,55,4414.769531,68.17747688,0.00896553,272.5437946,545088,258.9166088,95418.7481,5424.281738,20.94991875,108c,070802060602
1504,F070802060602_121,2168.467198,19039.11407,4.702661037,192.8090973,59,904.5098267,15.95184231,0.002097712,64.63795471,129276,61.40605545,22630.02348,1097.31897,17.86988258,108c,070802060602
1505,F070802060602_127,3481.116501,30259.95428,7.474208832,306.4425659,58,1413.223389,20.04340869,0.002635765,10.39252537,20785,9.872898936,3638.467462,1719.666016,174.1804504,108c,070802060602
1506,F070802060602_130,4632.720016,40757.93473,10.0672102,412.7556152,83,2723.986084,35.34672505,0.004648194,14.1312831,28263,13.42471869,4947.42248,3136.741699,233.6541901,108c,070802060602
1507,F070802060602_133,3272.320522,28791.91078,7.11160183,291.5756836,88,2040.176392,25.67450428,0.00337627,6.416861534,12835,6.096018314,2246.57058,2331.751953,382.5040894,108c,070802060602
1508,F070802060602_136,4326.181322,37204.31665,9.189466476,376.7681274,74,2216.866943,36.92349923,0.004855544,14.77071217,29542,14.03217679,5171.289508,2593.63501,184.8348236,108c,070802060602
1509,F070802060602_137,5490.611899,48925.3436,12.08455944,495.4669495,78,3072.862061,26.27446273,0.003455166,92.57049972,185140,87.94197741,32409.32835,3568.329102,40.57594681,108c,070802060602
1510,F070802060602_139,4682.031445,40446.43662,9.990269661,409.6010437,56,1823.823608,32.74413574,0.004305946,136.1950126,272390,129.3852592,47682.45462,2233.424561,17.26181602,108c,070802060602
1511,F070802060602_140,4611.69219,39812.84263,9.833771706,403.1846313,88,2821.112549,31.50472916,0.004142961,54.40195005,108804,51.68185409,19046.35566,3224.297119,62.38741302,108c,070802060602
1512,F070802060602_142,6325.692988,54970.92774,13.57781887,556.6905518,67,2965.667236,52.86343323,0.00695169,149.4072523,298815,141.9368915,52308.11787,3522.35791,24.8163662,108c,070802060602
1513,F070802060602_144,7284.892272,63182.09047,15.6059761,639.8450317,69,3510.408203,46.98473563,0.006178625,20.62930866,41258,19.59784275,7222.408904,4150.253418,211.7709351,108c,070802060602
1514,F070802060602_146,6043.114759,52639.79254,13.00202847,533.0831909,73,3094.222656,46.59136429,0.006126896,140.2920985,280584,133.2774921,49116.86238,3627.305908,27.21619225,108c,070802060602
1515,F070802060602_147,9374.535266,81236.39525,20.06538963,822.6809692,63,4121.029785,65.23508448,0.008578597,242.2513339,484503,230.1387628,84813.22514,4943.710938,21.48143578,108c,070802060602
1516,F070802060602_148,9650.879126,83844.64668,20.70962715,849.0947266,51,3443.182617,65.84324706,0.008658572,184.4038537,368808,175.1836576,64560.57561,4292.277344,24.50158501,108c,070802060602
1517,F070802060602_151,10655.78841,92446.22558,22.83421707,936.2028809,56,4168.614746,70.38976858,0.009256453,207.7346933,415469,197.3479592,72728.80366,5104.817383,25.86709023,108c,070802060602
1518,F070802060602_157,2534.216238,21642.15589,5.345612526,219.1701202,53,923.6149292,15.88070631,0.002088358,55.1539526,110308,52.39625502,19309.63441,1142.785034,21.81043434,108c,070802060602
1519,F070802060602_159,12553.58878,109745.3516,27.10710144,1111.391113,81,7157.901367,93.72796714,0.012325491,140.4827085,280965,133.4585751,49183.59707,8269.292969,61.96149445,108c,070802060602
1520,F070802060602_162,2054.479758,17733.70022,4.380223751,179.5891724,68,971.0079956,12.82369232,0.001686352,6.257585526,12515,5.94470644,2190.807492,1150.597168,193.5498657,108c,070802060602
1521,F070802060602_165,4037.933415,35612.97104,8.796403885,360.6525574,61,1749.25293,24.85044044,0.003267903,89.04755831,178095,84.59517837,31175.92978,2109.905518,24.94120216,108c,070802060602
1522,F070802060602_167,7147.927457,62749.82859,15.4992075,635.4675293,60,3031.645264,44.78811504,0.005889763,136.3556134,272710,129.5378321,47738.68247,3667.112793,28.30920219,108c,070802060602
1523,F070802060602_168,2309.031684,20062.06889,4.955330849,203.1685638,64,1033.880249,20.47510529,0.002692534,46.31298898,92625,43.99734052,16214.37563,1237.048828,28.11644554,108c,070802060602
1524,F070802060602_170,8902.497541,77763.93065,19.20769119,787.5153198,86,5385.068359,63.80170225,0.008390103,15.51278254,31027,14.73714358,5431.091489,6172.583496,418.8453064,108c,070802060602
1525,F070802060602_174,2714.570751,23245.09886,5.741539478,235.4031219,74,1385.088989,16.45003361,0.002163226,25.39645833,50792,24.12663543,8891.408548,1620.492065,67.16609955,108c,070802060602
1526,F070802060602_175,11033.58791,96449.87356,23.82311821,976.7478638,84,6523.722656,74.97274675,0.009859127,19.55982638,39121,18.58183556,6847.978947,7500.470703,403.6452942,108c,070802060602
1527,F070802060602_176,4121.662422,36124.07519,8.922646523,365.8285217,75,2181.587158,37.64604632,0.004950561,11.39580708,22792,10.82601663,3989.720702,2547.415771,235.3049927,108c,070802060602
1528,F070802060602_177,4507.874692,38855.32535,9.597265244,393.4878845,90,2815.837646,28.90629824,0.00380126,7.564842187,15132,7.18660006,2648.483556,3209.325439,446.5707703,108c,070802060602
1529,F070802060602_181,8387.78991,72487.27947,17.90435791,734.0786743,84,4902.929199,54.98922825,0.007231238,82.24609017,164491,78.13378477,28794.70715,5637.007813,72.14558411,108c,070802060602
1530,F070802060602_190,1928.450048,16056.2815,3.965901613,162.6019592,87,1124.80896,12.99065053,0.001708307,21.71146107,43423,20.62588882,7601.275558,1287.410889,62.41723251,108c,070802060602
1531,F070802060602_194,2141.907398,18796.64752,4.642771721,190.3536377,89,1347.053955,15.79038942,0.002076481,17.86013031,35720,16.96712339,6252.907761,1537.407593,90.61097717,108c,070802060602
1532,F070802060602_204,5010.816568,42924.38645,10.60232353,434.6952515,88,3041.594482,37.11596006,0.004880853,67.8249228,135649,64.4336766,23745.79516,3476.289795,53.95144272,108c,070802060602
1533,F070802060602_206,4821.886127,41472.06845,10.24360085,419.9876404,80,2671.531006,33.90653586,0.004458805,41.22662687,82453,39.16529608,14433.61837,3091.518555,78.93515015,108c,070802060602
1534,F070802060602_207,21128.4602,185691.2204,45.86573029,1880.494995,72,10765.60449,138.5488055,0.018219558,291.6494948,583300,277.0670247,102107.7356,12646.09961,45.64274597,108c,070802060602
1535,F070802060602_208,2043.885848,17592.58228,4.345367908,178.16008,78,1104.940063,10.8204073,0.001422914,22.82518977,45650,21.6839298,7991.196258,1283.100098,59.17285919,108c,070802060602
1536,F070802060602_209,6461.727382,56736.02228,14.01379776,574.5657349,73,3335.003662,42.05762576,0.005530696,86.48679577,172974,82.16245443,30279.39605,3909.569336,47.58340454,108c,070802060602
1537,F070802060602_213,6000.226822,52509.24305,12.96978283,531.7611084,69,2917.423096,28.8370347,0.003792151,42.04579115,84091,39.943501,14720.41086,3449.184082,86.35157013,108c,070802060602
1538,F070802060602_214,1984.222979,17355.26501,4.286750317,175.7567596,91,1271.707397,17.03000301,0.002239493,4.498465255,8997,4.273542017,1574.93191,1447.464111,338.7036133,108c,070802060602
1539,F070802060602_216,9567.885567,83963.87901,20.73907852,850.3022461,71,4800.26709,70.80063909,0.009310483,198.5768992,397154,188.6480519,69522.61977,5650.569336,29.9529686,108c,070802060602
1540,F070802060602_217,2186.13764,18676.46207,4.613086224,189.1365356,60,902.3197632,11.38924026,0.001497717,3.975172222,7950,3.776413649,1391.724789,1091.456299,289.0192566,108c,070802060602
1541,F070802060602_220,15705.02312,136868.7959,33.80659103,1386.07019,75,8265.711914,99.08210062,0.013029575,207.6564474,415313,197.2736183,72701.40676,9651.782227,48.92586517,108c,070802060602
1542,F070802060602_238,3776.397895,32443.22566,8.013476372,328.5525208,46,1201.700928,30.93357764,0.004067853,91.09234706,182184,86.53773221,31891.82073,1530.253418,17.68307686,108c,070802060602
1543,F070802060602_239,2722.673836,23583.1151,5.825029373,238.8262024,47,892.5110474,14.78249009,0.001943939,7.224041245,14448,6.862839013,2529.167634,1131.33728,164.8497467,108c,070802060602
1544,F070802060602_242,1583.757212,13692.93222,3.382154226,138.6683197,85,937.1949463,10.4046278,0.001368238,3.013881683,6028,2.863187551,1055.172833,1075.863281,375.7571716,108c,070802060602
1545,F070802060602_254,3387.668931,30133.14661,7.442887306,305.1583862,67,1625.675415,19.49595261,0.002563773,62.10111618,124202,58.99605942,21741.86569,1930.83374,32.72817993,108c,070802060602
1546,F070802060602_265,3786.284958,33307.5576,8.226966858,337.3056335,67,1796.934082,26.77032661,0.003520373,86.9487915,173898,82.60134888,30441.14218,2134.239746,25.8378315,108c,070802060602
1547,F070802060602_278,6261.883834,54101.58445,13.36309147,547.8867798,70,3049.45752,39.76428407,0.005229115,11.5186846,23037,10.9427504,4032.740691,3597.344238,328.7422485,108c,070802060602
1548,F070802060602_287,11360.30531,99775.8027,24.6446228,1010.429565,53,4258.098145,74.6511127,0.009816831,261.6087031,523218,248.5282736,91590.32649,5268.527832,21.19890785,108c,070802060602
1549,F070802060602_288,5828.618898,50141.41226,12.3849287,507.782074,76,3068.48999,43.2981962,0.005693835,147.0227589,294047,139.6716233,51473.29677,3576.271973,25.60485649,108c,070802060602
1550,F070802060602_290,5316.441531,45986.75166,11.35872746,465.7078247,42,1555.236938,28.15716076,0.003702746,83.41927242,166838,79.24830818,29205.44337,2020.944824,25.50142479,108c,070802060602
1551,F070802060602_306,6433.592919,55934.43345,13.81580544,566.447998,82,3693.241211,49.9788065,0.006572354,78.98601949,157972,75.03671622,27653.34196,4259.689453,56.76807022,108c,070802060602
1552,F070802060602_310,3277.124386,28905.31015,7.139611721,292.7240906,88,2048.21167,24.98760605,0.003285941,5.096284389,10193,4.841470122,1784.230916,2340.935791,483.5175476,108c,070802060602
1553,F070802060602_311,1463.446767,12594.13644,3.110751629,127.5408173,89,902.5534668,7.59442319,0.000998688,1.662253764,3325,1.579141125,581.9621612,1030.094238,652.3129883,108c,070802060602
1554,F070802060602_312,3559.740643,31225.47462,7.712692261,316.2203979,90,2262.903809,26.69340229,0.003510258,49.92690059,99855,47.43055462,17479.62081,2579.124268,54.37685394,108c,070802060602
1555,F070802060602_353,2761.709667,24197.56794,5.976799488,245.0487823,78,1519.780518,18.49622664,0.002432306,43.31389856,86627,41.14820471,15164.3813,1764.829346,42.88958359,108c,070802060602
1556,F070802060602_354,6407.475186,55961.72782,13.82254696,566.7244263,64,2883.936279,46.63066632,0.006132064,18.08708031,36174,17.18272632,6332.364085,3450.660645,200.8214874,108c,070802060602
1557,F070802060602_355,2313.887659,19585.12056,4.837524891,198.3385162,91,1435.100098,19.43201282,0.002555364,25.13445225,50268,23.8777293,8799.678969,1633.438599,68.4084549,108c,070802060602
1558,F070802060602_375,1422.151269,12215.40077,3.017204046,123.705368,89,875.4117432,11.76832056,0.001547567,,,,,999.1171265,,108c,070802060602
1559,F070802060602_382,1184.531821,10044.71324,2.481044054,101.7228088,92,744.1148071,9.858800411,0.00129646,21.80070281,43601,20.71066785,7632.51924,845.8376465,40.84067535,108c,070802060602
1560,F070802060602_393,4686.334442,41798.81949,10.3243084,423.2966309,78,2625.265137,37.9274025,0.00498756,83.83407593,167668,79.64237213,29350.66808,3048.561768,38.27813721,108c,070802060602
1561,F070802060602_394,1160.530568,10085.14851,2.491031647,102.1322937,88,714.6271973,7.673517704,0.001009089,7.165231705,14330,6.806970119,2508.578226,816.7595215,119.9887009,108c,070802060602
1562,F070802060602_395,4018.094699,35162.54671,8.685149193,356.0911255,82,2321.714355,27.86264437,0.003664016,51.76979196,103539,49.18130255,18124.82537,2677.80542,54.44763184,108c,070802060602
1563,F070802060602_396,2696.600718,23880.74274,5.898543358,241.840271,55,1057.608765,22.35503067,0.002939749,97.41325486,194827,92.54258907,34104.7955,1299.448975,14.0416317,108c,070802060602
1564,F070802060602_399,2273.273177,19734.83178,4.874503613,199.8546448,68,1080.579712,15.09915431,0.001985581,52.43630506,104873,49.81448878,18358.174,1280.434326,25.70405388,108c,070802060602
1565,F070802060602_42,26748.73561,231580.0688,57.20027542,2345.211182,84,15663.72363,180.6054733,0.023750128,237.0288342,474062,225.1773899,82984.80637,18008.93555,79.97666168,108c,070802060602
1566,F070802060602_424,1749.627369,15208.75128,3.756561518,154.0190277,86,1053.189575,10.4025178,0.00136796,18.17869854,36357,17.26976395,6364.440131,1207.208618,69.90301514,108c,070802060602
1567,F070802060602_43,9353.1452,81798.66533,20.20426941,828.375061,82,5401.005371,70.96958813,0.009332701,143.6905514,287381,136.506023,50306.67551,6229.380371,45.63447189,108c,070802060602
1568,F070802060602_44,6599.284571,57709.83358,14.25432873,584.4274902,76,3531.652832,42.38613043,0.005573895,107.7124902,215425,102.3268634,37710.60207,4116.080078,40.224823,108c,070802060602
1569,F070802060602_440,2530.461409,21561.7535,5.325753212,218.3558807,84,1458.404297,16.02847627,0.00210779,4.191316479,8383,3.981750602,1467.397783,1676.760132,421.1112976,108c,070802060602
1570,F070802060602_45,4530.974228,39606.82311,9.782885551,401.0982971,67,2136.777588,33.27247482,0.004375424,96.47227995,192945,91.64866532,33775.35705,2537.875977,27.69135857,108c,070802060602
1571,F070802060602_452,2169.93704,18789.45624,4.640995502,190.2808228,88,1331.408813,15.55164194,0.002045085,16.43036842,32860,15.60884953,5752.341991,1521.689697,97.48890686,108c,070802060602
1572,F070802060602_46,1592.676359,13510.22068,3.33702445,136.8180084,81,881.1747437,11.02520764,0.001449846,22.17444611,44350,21.06572324,7763.368092,1017.992737,48.32460403,108c,070802060602
1573,F070802060602_463,9043.12474,79483.88859,19.63252068,804.9333496,48,3072.096924,51.13468742,0.006724355,226.849308,453699,215.5068398,79420.91066,3877.030273,17.99028969,108c,070802060602
1574,F070802060602_476,2651.894763,23216.99141,5.734596729,235.1184692,73,1364.71936,16.53372145,0.002174231,50.98451662,101968,48.43529177,17849.89741,1599.837891,33.0304184,108c,070802060602
1575,F070802060602_485,3269.859409,28059.10063,6.930597782,284.1545105,57,1287.84375,22.13618302,0.00291097,10.99149781,21983,10.44192255,3848.170195,1571.998291,150.5468292,108c,070802060602
1576,F070802060602_489,3709.239385,32645.58356,8.063459396,330.6018372,71,1866.368286,35.96288133,0.00472922,104.4185708,208837,99.19764471,36557.38856,2196.970215,22.14740372,108c,070802060602
1577,F070802060602_490,12792.49354,111588.0427,27.56224632,1130.052124,81,7278.086914,83.41524808,0.01096934,157.7803392,315560,149.8913264,55239.57225,8408.138672,56.09489822,108c,070802060602
1578,F070802060602_492,1276.74507,10884.71406,2.688524485,110.2295074,87,762.5192871,10.73706066,0.001411954,18.40674104,36813,17.48640365,6444.278536,872.7487793,49.91013718,108c,070802060602
1579,F070802060602_50,3783.640813,32755.26422,8.090550423,331.7125549,87,2294.641846,29.26539803,0.003848482,44.95423436,89908,42.70652294,15738.66958,2626.354492,61.49773788,108c,070802060602
1580,F070802060602_500,3597.916914,31305.6816,7.732503414,317.0326538,82,2067.052734,28.28705747,0.003719828,52.08715058,104174,49.48279348,18235.93406,2384.085449,48.18009186,108c,070802060602
1581,F070802060602_504,1993.209978,17192.35177,4.246510983,174.1069489,69,955.2102051,12.41749787,0.001632936,37.72524095,75450,35.83897877,13207.76795,1129.317139,31.51086235,108c,070802060602
1582,F070802060602_505,896.5663304,7672.221625,1.895038724,77.69658661,55,339.7804565,4.832719528,0.000635516,,,,,417.4770508,,108c,070802060602
1583,F070802060602_506,1644.798877,14515.04142,3.58521533,146.9938354,53,619.4534912,11.23984623,0.001478071,49.89452362,99789,47.39979553,17468.28514,766.4473267,16.16984367,108c,070802060602
1584,F070802060602_51,2253.403384,19295.25222,4.765927315,195.4030151,67,1040.973877,13.56312964,0.00178359,40.82859655,81657,38.78716699,14294.26615,1236.376953,31.87592888,108c,070802060602
1585,F070802060602_525,2307.035722,20306.51587,5.0157094,205.6440887,73,1193.638672,9.483056068,0.001247049,,,,,1399.282715,,108c,070802060602
1586,F070802060602_526,3334.433175,29239.48637,7.222153187,296.1082764,89,2095.435303,17.3651799,0.00228357,21.46422291,42928,20.39101195,7514.716194,2391.543457,117.2841949,108c,070802060602
1587,F070802060602_529,1414.310455,12143.6729,2.999487162,122.9789734,89,870.2711182,8.771162973,0.001153433,14.39612365,28792,13.6763179,5040.144541,993.2501221,72.62554932,108c,070802060602
1588,F070802060602_531,7985.779786,69412.96897,17.14500427,702.9451904,86,4806.772949,56.37148555,0.007413009,79.52557068,159051,75.54929215,27842.24199,5509.718262,72.92878723,108c,070802060602
1589,F070802060602_532,3131.905636,27252.61112,6.731394768,275.9871826,86,1887.213989,23.61555507,0.003105512,67.48810293,134976,64.11369808,23627.87322,2163.201172,33.74007797,108c,070802060602
1590,F070802060602_536,6979.368342,61203.25066,15.11720276,619.8052979,88,4336.823242,39.87817537,0.005244092,69.17292003,138345,65.71427333,24217.73452,4956.628418,75.42697144,108c,070802060602
1591,F070802060602_537,2469.276974,21085.72609,5.208174229,213.535141,55,933.8256226,12.02381879,0.001581166,55.22425602,110448,52.46304349,19334.24802,1147.360718,21.86988449,108c,070802060602
1592,F070802060602_541,6964.239253,61575.66934,15.20919037,623.5767822,84,4164.884277,51.5079689,0.006773443,121.2081223,242416,115.1477127,42435.48007,4788.460938,41.58537674,108c,070802060602
1593,F070802060602_546,9270.32093,82489.83072,20.37498856,835.3745117,84,5579.486816,66.3901061,0.008730486,149.1694947,298338,141.7110192,52224.877,6414.861328,45.26720047,108c,070802060602
1594,F070802060602_55,8557.722855,73597.31496,18.17853737,745.3200073,85,5037.272461,62.0971063,0.008165944,117.536326,235073,111.6595087,41149.96941,5782.592285,51.78772736,108c,070802060602
1595,F070802060602_550,3308.301941,28673.67961,7.082398891,290.3783569,72,1662.380615,28.80230621,0.003787584,89.53282653,179065,85.0561877,31345.82592,1952.759033,22.95845985,108c,070802060602
1596,F070802060602_551,4492.954484,38189.09686,9.432706833,386.7409668,84,2583.05249,36.48620068,0.004798038,55.144673,110289,52.38743983,19306.38574,2969.793457,56.68903732,108c,070802060602
1597,F070802060602_552,1260.787464,10478.1501,2.588103056,106.1122284,82,691.8516846,8.060454407,0.001059972,,,,,797.9639282,,108c,070802060602
1598,F070802060602_56,10833.72554,94076.10995,23.23679924,952.7087402,76,5757.149414,71.76887631,0.009437809,177.9200896,355841,169.0240886,62290.58464,6709.858398,39.69764709,108c,070802060602
1599,F070802060602_57,5018.390916,42994.32633,10.61959839,435.4035339,83,2873.450928,29.5796566,0.003889808,53.94942093,107899,51.25194931,18887.9225,3308.854492,64.56056213,108c,070802060602
1600,F070802060602_67,5398.434658,47432.80145,11.71590233,480.3519897,90,3437.445801,46.12532096,0.00606561,55.72023278,111441,52.93422124,19507.89154,3917.797852,74.01257324,108c,070802060602
1601,F070802060602_72,2220.492055,19252.4915,4.755365372,194.969986,85,1317.711914,14.21254873,0.00186899,,,,,1512.681885,,108c,070802060602
