OBJECTID,FacilityID,Name,Total_TruckTravelTime,Total_Kilometers,Shape_Length
359,1,F070802060502_511 - Go To Location 1,11.01081907,15.51757888,0.160921014
360,1,F070802060502_513 - Go To Location 1,16.84543513,23.64884829,0.247155651
361,1,F070802060502_516 - Go To Location 1,16.91228289,24.00485229,0.249751987
362,1,F070802060502_517 - Go To Location 1,17.68395088,25.05609286,0.259818106
363,1,F070802060502_520 - Go To Location 1,11.3175846,16.1466138,0.162843651
364,1,F070802060502_521 - Go To Location 1,11.00885841,15.60182652,0.158328343
365,1,F070802060502_523 - Go To Location 1,17.22457992,24.46558344,0.253899565
366,1,F070802060502_524 - Go To Location 1,18.20609481,25.54023583,0.265627002
367,1,F070802060502_526 - Go To Location 1,18.02423967,25.34321302,0.263263033
368,1,F070802060502_529 - Go To Location 1,12.36681568,16.49968274,0.172879134
369,1,F070802060502_530 - Go To Location 1,16.17075968,22.00798911,0.226153151
370,1,F070802060502_531 - Go To Location 1,20.61389283,26.59713108,0.278307967
371,1,F070802060502_534 - Go To Location 1,9.932261335,13.85835524,0.143021492
372,1,F070802060502_538 - Go To Location 1,12.67595394,17.40239264,0.175087071
373,1,F070802060502_540 - Go To Location 1,10.12174369,16.27643279,0.174754767
374,1,F070802060502_541 - Go To Location 1,13.70933027,18.5159305,0.189258656
375,1,F070802060502_542 - Go To Location 1,13.08111844,18.01045778,0.183188917
376,1,F070802060502_543 - Go To Location 1,13.23917029,18.15458802,0.183028695
377,1,F070802060502_546 - Go To Location 1,11.00705291,14.70727392,0.151891199
378,1,F070802060502_548 - Go To Location 1,10.68027668,14.04344837,0.14397793
379,1,F070802060502_551 - Go To Location 1,12.68667555,17.69303943,0.179377603
380,1,F070802060502_552 - Go To Location 1,13.16220208,18.07570351,0.18397238
381,1,F070802060502_553 - Go To Location 1,12.9180674,17.10233683,0.181955402
382,1,F070802060502_554 - Go To Location 1,12.20438471,16.3153145,0.17251009
383,1,F070802060502_561 - Go To Location 1,11.88913216,16.5112324,0.17001473
384,1,F070802060502_563 - Go To Location 1,23.54243244,25.74726237,0.263027983
385,1,F070802060502_565 - Go To Location 1,23.90501884,26.11060743,0.267388739
386,1,F070802060502_566 - Go To Location 1,20.10117358,21.86558059,0.222481705
387,1,F070802060502_567 - Go To Location 1,23.24635813,24.86656128,0.25731427
388,1,F070802060502_569 - Go To Location 1,20.7251459,22.53727444,0.229328161
389,1,F070802060502_570 - Go To Location 1,11.14539773,15.74998343,0.160105656
390,1,F070802060502_574 - Go To Location 1,10.55521787,17.09030145,0.184522113
391,1,F070802060502_575 - Go To Location 1,10.58668081,17.14937329,0.185231096
392,1,F070802060502_576 - Go To Location 1,14.52716069,20.12953073,0.205449871
393,1,F070802060502_577 - Go To Location 1,15.64005433,21.35429727,0.2183104
394,1,F070802060502_578 - Go To Location 1,15.2721428,20.94938688,0.213452317
395,1,F070802060502_587 - Go To Location 1,17.72404134,29.72083154,0.334872292
396,1,F070802060502_588 - Go To Location 1,11.74450457,16.14121411,0.164810779
397,1,F070802060502_595 - Go To Location 1,14.89443907,20.79180544,0.216214561
398,1,F070802060502_597 - Go To Location 1,15.48446109,21.33604956,0.222449801
399,1,F070802060502_602 - Go To Location 1,9.085231384,13.23323503,0.135520289
400,1,F070802060502_604 - Go To Location 1,18.07985955,19.58801107,0.203546938
401,1,F070802060502_605 - Go To Location 1,18.20342045,19.69188031,0.204794395
402,1,F070802060502_608 - Go To Location 1,23.73531457,25.94054808,0.265347739
403,1,F070802060502_609 - Go To Location 1,10.84101524,15.48898637,0.157742839
404,1,F070802060502_613 - Go To Location 1,22.64913443,24.30442366,0.250567209
405,1,F070802060502_617 - Go To Location 1,11.43153028,15.46290063,0.162279927
406,1,F070802060502_618 - Go To Location 1,10.54256365,14.48263404,0.150514537
407,1,F070802060502_620 - Go To Location 1,10.83266738,15.30378663,0.158356128
408,1,F070802060502_621 - Go To Location 1,11.04113944,15.55396506,0.161357541
409,1,F070802060503_1 - Go To Location 1,24.32082982,27.23519523,0.29366891
410,1,F070802060503_12 - Go To Location 1,25.73380204,23.50573225,0.243416058
411,1,F070802060503_16 - Go To Location 1,16.75969933,23.2553171,0.243766209
412,1,F070802060503_17 - Go To Location 1,25.72441017,23.5011932,0.243361626
413,1,F070802060503_18 - Go To Location 1,25.0966129,23.14946677,0.238939192
414,1,F070802060503_21 - Go To Location 1,24.92929889,22.87653697,0.234696503
415,1,F070802060503_30 - Go To Location 1,18.64910398,26.16265934,0.273740564
416,1,F070802060503_35 - Go To Location 1,19.19770987,24.13648535,0.255233527
417,1,F070802060503_38 - Go To Location 1,18.72804435,23.91059424,0.252518799
418,1,F070802060503_46 - Go To Location 1,17.94109341,25.04845251,0.26038422
419,1,F070802060503_49 - Go To Location 1,19.22720054,26.87415837,0.277420915
420,1,F070802060503_50 - Go To Location 1,17.94273494,25.04973855,0.260399638
421,1,F070802060503_51 - Go To Location 1,18.45507358,25.63660457,0.26743549
422,1,F070802060503_54 - Go To Location 1,18.66485594,26.18589713,0.274019101
423,1,F070802060503_55 - Go To Location 1,18.51149031,25.95964747,0.271306996
424,1,F070802060503_58 - Go To Location 1,18.10497531,25.65535933,0.264613933
425,1,F070802060503_59 - Go To Location 1,17.84981032,25.04968714,0.260398757
426,1,F070802060503_68 - Go To Location 1,19.51730704,27.26511823,0.279354701
427,1,F070802060503_69 - Go To Location 1,19.21944967,27.00399891,0.283825416
428,1,F070802060503_72 - Go To Location 1,18.73215702,26.47231562,0.272604269
429,1,F070802060503_82 - Go To Location 1,25.47231813,28.23264319,0.303077225
430,1,F070802060503_83 - Go To Location 1,25.68353123,29.23754431,0.309593461
431,1,F070802060503_88 - Go To Location 1,23.78734688,26.68466077,0.287533748
432,1,F070802060503_92 - Go To Location 1,18.92987141,26.57683604,0.278705287
433,1,F070802060503_93 - Go To Location 1,18.9428408,26.59596693,0.278934628
434,1,F070802060503_96 - Go To Location 1,21.01414622,24.84861186,0.265681695
435,1,F070802060503_101 - Go To Location 1,25.13878527,29.3762891,0.310270128
436,1,F070802060503_112 - Go To Location 1,23.05225321,26.97052083,0.286761089
437,1,F070802060503_116 - Go To Location 1,24.93411383,29.35277317,0.312414604
438,1,F070802060503_117 - Go To Location 1,25.5445617,29.1796379,0.309074534
439,1,F070802060503_118 - Go To Location 1,24.38960827,28.55442598,0.302844172
440,1,F070802060503_123 - Go To Location 1,24.5459905,27.41368579,0.295296708
441,1,F070802060503_128 - Go To Location 1,23.45587242,27.56138026,0.292081011
442,1,F070802060503_132 - Go To Location 1,25.64763954,29.86815984,0.3161657
443,1,F070802060503_133 - Go To Location 1,26.33880743,30.9480153,0.327432593
444,1,F070802060503_135 - Go To Location 1,24.00851541,28.36855584,0.2993488
445,1,F070802060503_139 - Go To Location 1,25.55433181,29.77796583,0.315084515
446,1,F070802060503_145 - Go To Location 1,25.07042254,29.31532244,0.309539301
447,1,F070802060503_153 - Go To Location 1,23.63524815,21.7145455,0.221308488
448,1,F070802060503_154 - Go To Location 1,24.62579137,22.78548471,0.233876638
449,1,F070802060503_156 - Go To Location 1,14.48029069,20.65368686,0.214854344
450,1,F070802060503_163 - Go To Location 1,22.90859264,21.30870679,0.215846205
451,1,F070802060503_164 - Go To Location 1,24.08932711,22.95214995,0.235377078
452,1,F070802060503_167 - Go To Location 1,26.40740392,24.67307211,0.252012454
453,1,F070802060503_168 - Go To Location 1,26.40740392,24.67307211,0.252012454
454,1,F070802060503_172 - Go To Location 1,24.38014466,22.83110145,0.230481506
455,1,F070802060503_173 - Go To Location 1,22.74732506,21.23920624,0.216237029
456,1,F070802060503_176 - Go To Location 1,24.28046339,22.72868323,0.22925336
457,1,F070802060503_178 - Go To Location 1,24.3718618,22.8352669,0.2305313
458,1,F070802060503_183 - Go To Location 1,26.76635167,23.345176,0.23434369
459,1,F070802060503_184 - Go To Location 1,21.63002248,28.46852805,0.295512211
460,1,F070802060503_185 - Go To Location 1,25.57446486,24.51409551,0.250655941
461,1,F070802060503_186 - Go To Location 1,31.34745271,24.83803378,0.249686699
462,1,F070802060503_194 - Go To Location 1,24.11347811,28.52279887,0.300737597
463,1,F070802060503_196 - Go To Location 1,18.9276295,26.86891299,0.27554006
464,1,F070802060503_201 - Go To Location 1,20.94845422,28.66639478,0.298901833
465,1,F070802060503_205 - Go To Location 1,24.38906129,28.553624,0.302834557
466,1,F070802060503_207 - Go To Location 1,24.55512299,23.04897572,0.233093674
467,1,F070802060503_211 - Go To Location 1,24.52749726,22.99565673,0.232454316
468,1,F070802060503_212 - Go To Location 1,24.52320929,22.99086816,0.232396906
469,1,F070802060503_226 - Go To Location 1,24.17071641,27.05033454,0.291811115
470,1,F070802060503_232 - Go To Location 1,17.06683915,23.61867453,0.24649873
471,1,F070802060503_247 - Go To Location 1,15.68661196,22.48783644,0.237986183
472,1,F070802060503_248 - Go To Location 1,15.50207119,22.10464537,0.232644112
473,1,F070802060503_249 - Go To Location 1,14.4095889,20.66107233,0.216352059
474,1,F070802060503_252 - Go To Location 1,14.30332261,20.50680366,0.214524769
475,1,F070802060503_256 - Go To Location 1,19.75266206,27.47057243,0.284566377
476,1,F070802060503_257 - Go To Location 1,20.18979605,27.89817638,0.28969056
477,1,F070802060503_258 - Go To Location 1,19.17921091,26.90962321,0.277844714
478,1,F070802060503_260 - Go To Location 1,19.1304697,26.86194461,0.277273383
479,1,F070802060503_263 - Go To Location 1,18.80490229,26.54347496,0.273457009
480,1,F070802060503_270 - Go To Location 1,24.95673675,29.76577543,0.311927725
481,1,F070802060503_271 - Go To Location 1,24.55191267,29.16867865,0.306552865
482,1,F070802060503_272 - Go To Location 1,31.94143473,25.13137856,0.253202772
483,1,F070802060503_277 - Go To Location 1,17.65874565,24.06908728,0.25189725
484,1,F070802060503_284 - Go To Location 1,16.0981823,22.80387844,0.23893962
485,1,F070600060901_7 - Go To Location 1,46.10688267,51.43031133,0.533681378
486,1,F070600060901_9 - Go To Location 1,43.43531513,51.01800258,0.530583117
487,1,F070600060901_11 - Go To Location 1,46.55113217,49.55437815,0.516726053
488,1,F070600060901_12 - Go To Location 1,45.59944193,49.26934732,0.514160005
489,1,F070600060901_13 - Go To Location 1,46.75368286,49.6269378,0.517621924
490,1,F070600060901_37 - Go To Location 1,45.54434001,50.23441254,0.526563329
491,1,F070600060901_38 - Go To Location 1,46.89002688,51.84291561,0.545354621
492,1,F070600060901_39 - Go To Location 1,46.35235087,51.22134291,0.539682342
493,1,F070600060901_41 - Go To Location 1,45.31281375,53.11808953,0.55262729
494,1,F070600060901_53 - Go To Location 1,47.6735904,52.16006451,0.55003772
495,1,F070600060901_54 - Go To Location 1,47.65718555,52.14339758,0.549887661
496,1,F070600060901_56 - Go To Location 1,47.30200422,51.78254179,0.54663872
497,1,F070600060901_57 - Go To Location 1,47.30281689,51.78332122,0.546645738
498,1,F070600060901_58 - Go To Location 1,46.97826066,51.36398458,0.543502116
499,1,F070600060901_60 - Go To Location 1,48.22463061,51.8660764,0.549556
500,1,F070600060901_61 - Go To Location 1,47.73277626,51.72672139,0.547875751
501,1,F070600060901_90 - Go To Location 1,47.67244975,52.15890564,0.550027286
502,1,F070600060901_100 - Go To Location 1,49.71022024,52.0148604,0.551349519
503,1,F070600060901_101 - Go To Location 1,42.70463001,52.63245559,0.53709513
504,1,F070600060901_102 - Go To Location 1,43.1811685,52.41679362,0.533841345
505,1,F070600060901_335 - Go To Location 1,45.51966388,53.32617727,0.554500621
506,1,F070600060901_336 - Go To Location 1,45.24893959,53.05381906,0.552048689
507,1,F070600060901_337 - Go To Location 1,48.8203762,51.76275429,0.548309916
508,1,F070600060901_338 - Go To Location 1,48.973925,51.80624629,0.548834293
509,1,F070600060901_445 - Go To Location 1,46.92776048,51.88656633,0.545751839
510,1,F070600060901_715 - Go To Location 1,49.28137039,50.19577969,0.522920685
511,1,F070600060901_716 - Go To Location 1,49.32960215,50.20623823,0.523014852
512,1,F070600060901_718 - Go To Location 1,45.95963102,50.55408308,0.529441258
513,1,F070600060901_721 - Go To Location 1,44.96361947,52.76672869,0.549464129
514,1,F070600060901_724 - Go To Location 1,43.81545819,51.49952032,0.536391481
515,1,F070600060901_745 - Go To Location 1,46.08250321,50.67771763,0.53055429
516,1,F070600060901_746 - Go To Location 1,46.96774097,51.9328163,0.546172713
517,1,F070600060901_756 - Go To Location 1,46.49534052,51.38638975,0.541201297
518,1,F070600060901_757 - Go To Location 1,47.31700334,51.79778055,0.546775921
519,1,F070600060901_761 - Go To Location 1,44.51380474,53.06268451,0.539656876
520,1,F070600061002_39 - Go To Location 1,42.47469023,49.78868793,0.515755627
521,1,F070600061002_69 - Go To Location 1,52.74505705,49.97192247,0.51226862
522,1,F070600061002_70 - Go To Location 1,52.81235768,49.99211328,0.512511427
523,1,F070600061002_102 - Go To Location 1,44.39613413,52.00912583,0.537612148
524,1,F070600061002_111 - Go To Location 1,56.07230813,51.56340159,0.529471637
525,1,F070600061002_112 - Go To Location 1,55.94454301,51.44228825,0.52838151
526,1,F070600061002_113 - Go To Location 1,43.99042547,51.58390982,0.535013774
527,1,F070600061002_115 - Go To Location 1,43.49970488,51.1064828,0.526723984
528,1,F070600061002_117 - Go To Location 1,42.17012907,49.42282655,0.511341539
529,1,F070600061002_118 - Go To Location 1,43.78436378,51.39311486,0.530181707
530,1,F070600061002_120 - Go To Location 1,41.7105732,48.98215249,0.504214623
531,1,F070600061002_121 - Go To Location 1,42.96874057,50.59414787,0.520545346
532,1,F070600061002_125 - Go To Location 1,43.16315473,50.67154094,0.526404106
533,1,F070600061002_166 - Go To Location 1,41.85230523,49.01346227,0.506405909
534,1,F070600061002_167 - Go To Location 1,42.96079882,50.56367576,0.520177942
535,1,F070600061002_170 - Go To Location 1,41.64068636,48.77020091,0.503474474
536,1,F070600061002_171 - Go To Location 1,41.81716143,49.13937057,0.505630334
537,1,F070600061002_172 - Go To Location 1,41.6427965,48.77262491,0.50350369
538,1,F070600061002_174 - Go To Location 1,42.06873214,49.51043877,0.508970622
539,1,F070600061002_178 - Go To Location 1,41.51159265,48.61725443,0.501631127
540,1,F070600061002_182 - Go To Location 1,42.16508736,49.39166843,0.510967224
541,1,F070600061002_186 - Go To Location 1,42.79890696,50.20444752,0.520770294
542,1,F070600061002_262 - Go To Location 1,55.20115604,50.71852568,0.521247448
543,1,F070801010301_1 - Go To Location 1,23.86866451,26.0379212,0.262207861
544,1,F070801010301_23 - Go To Location 1,21.29466212,23.826396,0.252989974
545,1,F070801010301_29 - Go To Location 1,19.19442235,22.40735625,0.228418984
546,1,F070801010301_30 - Go To Location 1,20.19672329,23.37237409,0.23843395
547,1,F070801010301_37 - Go To Location 1,21.35684787,25.5690385,0.258943407
548,1,F070801010301_40 - Go To Location 1,21.52305027,25.95356837,0.263698689
549,1,F070801010301_41 - Go To Location 1,21.54179902,25.66770933,0.25905927
550,1,F070801010301_42 - Go To Location 1,20.79910011,25.07968584,0.253225645
551,1,F070801010301_48 - Go To Location 1,20.44617361,24.65370982,0.248121052
552,1,F070801010301_50 - Go To Location 1,20.66265918,24.91500055,0.251252202
553,1,F070801010301_51 - Go To Location 1,21.98830801,26.10122173,0.262963135
554,1,F070801010301_52 - Go To Location 1,24.19202876,27.01657797,0.272726993
555,1,F070801010301_56 - Go To Location 1,23.80021658,26.89902384,0.271377948
556,1,F070801010301_57 - Go To Location 1,23.25027467,26.73402655,0.269419997
557,1,F070801010301_65 - Go To Location 1,23.19853449,26.43769385,0.262443131
558,1,F070801010301_66 - Go To Location 1,20.89619593,25.25114752,0.250629645
559,1,F070801010301_69 - Go To Location 1,25.96962305,28.89321066,0.287030094
560,1,F070801010301_71 - Go To Location 1,25.9404214,29.34217751,0.291684991
561,1,F070801010301_75 - Go To Location 1,20.3238647,24.49355628,0.24376462
562,1,F070801010301_78 - Go To Location 1,22.07054645,26.18108829,0.26368235
563,1,F070801010301_87 - Go To Location 1,17.95763108,22.85803515,0.240320446
564,1,F070801010301_88 - Go To Location 1,21.07315968,24.64703633,0.264094796
565,1,F070801010301_93 - Go To Location 1,23.69509823,26.49429268,0.281663297
566,1,F070801010301_95 - Go To Location 1,24.89160778,29.28019055,0.296404583
567,1,F070801010301_97 - Go To Location 1,23.61365829,26.93916597,0.288700896
568,1,F070801010301_99 - Go To Location 1,25.40269231,29.39939429,0.299983133
569,1,F070801010301_100 - Go To Location 1,23.52333137,26.68690802,0.285353818
570,1,F070801010301_101 - Go To Location 1,25.40269231,29.39939429,0.299983133
571,1,F070801010301_102 - Go To Location 1,23.52333137,26.68690802,0.285353818
572,1,F070801010301_103 - Go To Location 1,23.1630815,26.76226849,0.283132153
573,1,F070801010301_104 - Go To Location 1,22.31582466,25.8784116,0.275983782
574,1,F070801010301_105 - Go To Location 1,22.75929328,26.21219946,0.278299889
575,1,F070801010301_106 - Go To Location 1,22.92831311,26.52176425,0.280966947
